Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Unique Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Unique Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Total Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Intensity	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 MaxLFQ Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q15070|OXA1L_HUMAN	Q15070	OXA1L_HUMAN	OXA1L	435	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mitochondrial inner membrane protein OXA1L	1.0	0.9988	4	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	123006.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15075|EEA1_HUMAN	Q15075	EEA1_HUMAN	EEA1	1411	Homo sapiens OX=9606	1:Experimental evidence at protein level	Early endosome antigen 1	1.0	0.999	12	13	13	13	13	0	0	0	13	0	0	0	13	0	0	0	287784.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15084|PDIA6_HUMAN	Q15084	PDIA6_HUMAN	PDIA6	440	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein disulfide-isomerase A6	1.0	0.999	15	42	42	42	32	3	3	4	32	3	3	4	32	3	3	4	1090768.1	469265.62	413107.2	460982.56	413273.88	225600.6	191712.28	182361.88	
sp|Q15102|PA1B3_HUMAN	Q15102	PA1B3_HUMAN	PAFAH1B3	231	Homo sapiens OX=9606	1:Experimental evidence at protein level	Platelet-activating factor acetylhydrolase IB subunit alpha1	1.0	0.999	5	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	168151.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15118|PDK1_HUMAN	Q15118	PDK1_HUMAN	PDK1	436	Homo sapiens OX=9606	1:Experimental evidence at protein level	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	0.9816	0.9988	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	14010.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15120|PDK3_HUMAN	Q15120	PDK3_HUMAN	PDK3	406	Homo sapiens OX=9606	1:Experimental evidence at protein level	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	0.9815	0.9988	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	7978.8413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15125|EBP_HUMAN	Q15125	EBP_HUMAN	EBP	230	Homo sapiens OX=9606	1:Experimental evidence at protein level	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	1.0	0.999	2	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	135898.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15126|PMVK_HUMAN	Q15126	PMVK_HUMAN	PMVK	192	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phosphomevalonate kinase	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2041.2979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15149|PLEC_HUMAN	Q15149	PLEC_HUMAN	PLEC	4684	Homo sapiens OX=9606	1:Experimental evidence at protein level	Plectin	1.0	0.999	236	558	532	558	327	96	66	69	314	92	62	64	327	96	66	69	1.469069E7	1.1131696E7	8984698.0	9317585.0	436211.38	577187.75	508330.34	504936.28	
sp|Q15154|PCM1_HUMAN	Q15154	PCM1_HUMAN	PCM1	2024	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pericentriolar material 1 protein	1.0	0.999	6	8	8	8	7	1	0	0	7	1	0	0	7	1	0	0	87171.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15155|NOMO1_HUMAN	Q15155	NOMO1_HUMAN	NOMO1	1222	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nodal modulator 1	1.0	0.999	11	17	2	17	17	0	0	0	2	0	0	0	17	0	0	0	346797.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15165|PON2_HUMAN	Q15165	PON2_HUMAN	PON2	354	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serum paraoxonase/arylesterase 2	1.0	0.999	4	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	249673.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15172|2A5A_HUMAN	Q15172	2A5A_HUMAN	PPP2R5A	486	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	0.9996	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	36086.727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15181|IPYR_HUMAN	Q15181	IPYR_HUMAN	PPA1	289	Homo sapiens OX=9606	1:Experimental evidence at protein level	Inorganic pyrophosphatase	1.0	0.999	9	24	19	24	20	2	2	0	16	1	2	0	20	2	2	0	965647.4	80875.23	94377.95	0.0	0.0	0.0	0.0	0.0	
sp|Q15185|TEBP_HUMAN	Q15185	TEBP_HUMAN	PTGES3	160	Homo sapiens OX=9606	1:Experimental evidence at protein level	Prostaglandin E synthase 3	1.0	0.999	5	25	25	25	19	2	2	2	19	2	2	2	19	2	2	2	720932.1	370868.5	359629.9	339287.1	1313627.9	214664.83	187525.9	206369.06	
sp|Q15208|STK38_HUMAN	Q15208	STK38_HUMAN	STK38	465	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein kinase 38	0.9932	0.9981	3	1	1	3	1	0	0	0	1	0	0	0	3	0	0	0	14184.265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15233|NONO_HUMAN	Q15233	NONO_HUMAN	NONO	471	Homo sapiens OX=9606	1:Experimental evidence at protein level	Non-POU domain-containing octamer-binding protein	1.0	0.999	21	73	65	73	55	6	4	8	55	3	2	5	55	6	4	8	1842231.0	993746.1	827590.56	982847.5	378605.7	377108.6	292436.9	342834.78	
sp|Q15257|PTPA_HUMAN	Q15257	PTPA_HUMAN	PTPA	358	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 2A activator	1.0	0.999	4	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	349403.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15262|PTPRK_HUMAN	Q15262	PTPRK_HUMAN	PTPRK	1439	Homo sapiens OX=9606	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase kappa	0.9802	0.9987	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	6592.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15269|PWP2_HUMAN	Q15269	PWP2_HUMAN	PWP2	919	Homo sapiens OX=9606	1:Experimental evidence at protein level	Periodic tryptophan protein 2 homolog	1.0	0.9989	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	63358.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15276|RABE1_HUMAN	Q15276	RABE1_HUMAN	RABEP1	862	Homo sapiens OX=9606	1:Experimental evidence at protein level	Rab GTPase-binding effector protein 1	1.0	0.999	7	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	96016.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15286|RAB35_HUMAN	Q15286	RAB35_HUMAN	RAB35	201	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-35	1.0	0.999	5	4	4	15	4	0	0	0	4	0	0	0	9	2	2	2	85722.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15287|RNPS1_HUMAN	Q15287	RNPS1_HUMAN	RNPS1	305	Homo sapiens OX=9606	1:Experimental evidence at protein level	RNA-binding protein with serine-rich domain 1	1.0	0.999	3	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	94038.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15293|RCN1_HUMAN	Q15293	RCN1_HUMAN	RCN1	331	Homo sapiens OX=9606	1:Experimental evidence at protein level	Reticulocalbin-1	1.0	0.999	7	23	23	23	21	1	0	1	21	1	0	1	21	1	0	1	480460.9	88462.38	101424.914	96282.97	0.0	0.0	0.0	0.0	
sp|Q15334|L2GL1_HUMAN	Q15334	L2GL1_HUMAN	LLGL1	1064	Homo sapiens OX=9606	1:Experimental evidence at protein level	Lethal(2) giant larvae protein homolog 1	1.0	0.9988	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	18330.674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15345|LRC41_HUMAN	Q15345	LRC41_HUMAN	LRRC41	812	Homo sapiens OX=9606	1:Experimental evidence at protein level	Leucine-rich repeat-containing protein 41	1.0	0.999	4	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	65329.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15363|TMED2_HUMAN	Q15363	TMED2_HUMAN	TMED2	201	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transmembrane emp24 domain-containing protein 2	1.0	0.999	3	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	333044.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15365|PCBP1_HUMAN	Q15365	PCBP1_HUMAN	PCBP1	356	Homo sapiens OX=9606	1:Experimental evidence at protein level	Poly(rC)-binding protein 1	1.0	0.999	10	35	26	39	16	6	7	6	10	5	6	5	16	7	8	8	1352043.2	1140560.0	1000845.0	935372.0	429550.47	407912.3	415329.97	342699.47	
sp|Q15366|PCBP2_HUMAN	Q15366	PCBP2_HUMAN	PCBP2	365	Homo sapiens OX=9606	1:Experimental evidence at protein level	Poly(rC)-binding protein 2	1.0	0.999	8	16	12	29	8	4	1	3	6	3	1	2	14	6	3	6	827958.56	512784.62	375565.44	509053.44	513261.53	244911.0	263691.9	217018.11	
sp|Q15369|ELOC_HUMAN	Q15369	ELOC_HUMAN	ELOC	112	Homo sapiens OX=9606	1:Experimental evidence at protein level	Elongin-C	1.0	0.999	6	17	17	17	17	0	0	0	17	0	0	0	17	0	0	0	637137.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15370|ELOB_HUMAN	Q15370	ELOB_HUMAN	ELOB	118	Homo sapiens OX=9606	1:Experimental evidence at protein level	Elongin-B	1.0	0.999	7	15	15	15	6	2	3	4	6	2	3	4	6	2	3	4	183412.95	496253.38	424785.1	291935.62	0.0	195070.42	169909.98	156371.06	
sp|Q15382|RHEB_HUMAN	Q15382	RHEB_HUMAN	RHEB	184	Homo sapiens OX=9606	1:Experimental evidence at protein level	GTP-binding protein Rheb	1.0	0.999	4	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	112735.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15386|UBE3C_HUMAN	Q15386	UBE3C_HUMAN	UBE3C	1083	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ubiquitin-protein ligase E3C	1.0	0.999	7	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	125966.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15388|TOM20_HUMAN	Q15388	TOM20_HUMAN	TOMM20	145	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mitochondrial import receptor subunit TOM20 homolog	1.0	0.999	3	9	9	9	2	3	1	3	2	3	1	3	2	3	1	3	139464.86	193412.9	153906.52	198184.69	68871.86	135845.73	0.0	138354.64	
sp|Q15390|MTFR1_HUMAN	Q15390	MTFR1_HUMAN	MTFR1	333	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mitochondrial fission regulator 1	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	13421.696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15392|DHC24_HUMAN	Q15392	DHC24_HUMAN	DHCR24	516	Homo sapiens OX=9606	1:Experimental evidence at protein level	Delta(24)-sterol reductase	1.0	0.999	2	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	162524.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15393|SF3B3_HUMAN	Q15393	SF3B3_HUMAN	SF3B3	1217	Homo sapiens OX=9606	1:Experimental evidence at protein level	Splicing factor 3B subunit 3	1.0	0.999	16	28	28	28	28	0	0	0	28	0	0	0	28	0	0	0	818515.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15397|PUM3_HUMAN	Q15397	PUM3_HUMAN	PUM3	648	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pumilio homolog 3	1.0	0.999	5	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	122152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15398|DLGP5_HUMAN	Q15398	DLGP5_HUMAN	DLGAP5	846	Homo sapiens OX=9606	1:Experimental evidence at protein level	Disks large-associated protein 5	1.0	0.999	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	47336.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15404|RSU1_HUMAN	Q15404	RSU1_HUMAN	RSU1	277	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras suppressor protein 1	1.0	0.9988	4	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	130199.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15417|CNN3_HUMAN	Q15417	CNN3_HUMAN	CNN3	329	Homo sapiens OX=9606	1:Experimental evidence at protein level	Calponin-3	1.0	0.999	6	9	9	17	9	0	0	0	9	0	0	0	12	2	1	2	298703.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15418|KS6A1_HUMAN	Q15418	KS6A1_HUMAN	RPS6KA1	735	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ribosomal protein S6 kinase alpha-1	1.0	0.999	6	6	4	6	6	0	0	0	4	0	0	0	6	0	0	0	129034.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15424|SAFB1_HUMAN	Q15424	SAFB1_HUMAN	SAFB	915	Homo sapiens OX=9606	1:Experimental evidence at protein level	Scaffold attachment factor B1	1.0	0.999	14	28	17	28	24	0	1	3	17	0	0	0	24	0	1	3	569706.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15427|SF3B4_HUMAN	Q15427	SF3B4_HUMAN	SF3B4	424	Homo sapiens OX=9606	1:Experimental evidence at protein level	Splicing factor 3B subunit 4	1.0	0.999	2	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	202492.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15428|SF3A2_HUMAN	Q15428	SF3A2_HUMAN	SF3A2	464	Homo sapiens OX=9606	1:Experimental evidence at protein level	Splicing factor 3A subunit 2	1.0	0.999	6	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	280667.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15434|RBMS2_HUMAN	Q15434	RBMS2_HUMAN	RBMS2	407	Homo sapiens OX=9606	1:Experimental evidence at protein level	RNA-binding motif, single-stranded-interacting protein 2	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	68314.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15435|PP1R7_HUMAN	Q15435	PP1R7_HUMAN	PPP1R7	360	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein phosphatase 1 regulatory subunit 7	1.0	0.9989	4	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	12015.723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15436|SC23A_HUMAN	Q15436	SC23A_HUMAN	SEC23A	765	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein transport protein Sec23A	1.0	0.999	12	19	17	19	17	1	1	0	15	1	1	0	17	1	1	0	655425.7	75339.75	153441.56	148269.14	0.0	0.0	0.0	0.0	
sp|Q15437|SC23B_HUMAN	Q15437	SC23B_HUMAN	SEC23B	767	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein transport protein Sec23B	0.9961	0.9989	3	1	1	3	1	0	0	0	1	0	0	0	3	0	0	0	13174.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15459|SF3A1_HUMAN	Q15459	SF3A1_HUMAN	SF3A1	793	Homo sapiens OX=9606	1:Experimental evidence at protein level	Splicing factor 3A subunit 1	1.0	0.999	24	34	34	34	30	1	1	2	30	1	1	2	30	1	1	2	1081481.4	94030.17	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15477|SKIV2_HUMAN	Q15477	SKIV2_HUMAN	SKIV2L	1246	Homo sapiens OX=9606	1:Experimental evidence at protein level	Helicase SKI2W	1.0	0.999	8	9	9	9	9	0	0	0	9	0	0	0	9	0	0	0	162465.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15526|SURF1_HUMAN	Q15526	SURF1_HUMAN	SURF1	300	Homo sapiens OX=9606	1:Experimental evidence at protein level	Surfeit locus protein 1	0.9999	0.9973	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	47386.953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15527|SURF2_HUMAN	Q15527	SURF2_HUMAN	SURF2	256	Homo sapiens OX=9606	1:Experimental evidence at protein level	Surfeit locus protein 2	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	49503.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15554|TERF2_HUMAN	Q15554	TERF2_HUMAN	TERF2	542	Homo sapiens OX=9606	1:Experimental evidence at protein level	Telomeric repeat-binding factor 2	1.0	0.999	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	68415.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15555|MARE2_HUMAN	Q15555	MARE2_HUMAN	MAPRE2	327	Homo sapiens OX=9606	1:Experimental evidence at protein level	Microtubule-associated protein RP/EB family member 2	0.9995	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	37597.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transforming growth factor-beta-induced protein ig-h3	0.9838	0.9989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	21719.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15599|NHRF2_HUMAN	Q15599	NHRF2_HUMAN	SLC9A3R2	337	Homo sapiens OX=9606	1:Experimental evidence at protein level	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	1.0	0.999	8	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	247074.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15629|TRAM1_HUMAN	Q15629	TRAM1_HUMAN	TRAM1	374	Homo sapiens OX=9606	1:Experimental evidence at protein level	Translocating chain-associated membrane protein 1	1.0	0.999	2	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	11113.459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15631|TSN_HUMAN	Q15631	TSN_HUMAN	TSN	228	Homo sapiens OX=9606	1:Experimental evidence at protein level	Translin	1.0	0.9989	2	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	68802.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15633|TRBP2_HUMAN	Q15633	TRBP2_HUMAN	TARBP2	366	Homo sapiens OX=9606	1:Experimental evidence at protein level	RISC-loading complex subunit TARBP2	0.9998	0.9989	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	34296.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15637|SF01_HUMAN	Q15637	SF01_HUMAN	SF1	639	Homo sapiens OX=9606	1:Experimental evidence at protein level	Splicing factor 1	1.0	0.999	8	19	19	19	19	0	0	0	19	0	0	0	19	0	0	0	560697.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15642|CIP4_HUMAN	Q15642	CIP4_HUMAN	TRIP10	601	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cdc42-interacting protein 4	1.0	0.999	4	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	164462.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15643|TRIPB_HUMAN	Q15643	TRIPB_HUMAN	TRIP11	1979	Homo sapiens OX=9606	1:Experimental evidence at protein level	Thyroid receptor-interacting protein 11	1.0	0.999	7	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	98231.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15645|PCH2_HUMAN	Q15645	PCH2_HUMAN	TRIP13	432	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pachytene checkpoint protein 2 homolog	1.0	0.999	10	16	16	16	14	1	0	1	14	1	0	1	14	1	0	1	487405.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15648|MED1_HUMAN	Q15648	MED1_HUMAN	MED1	1581	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mediator of RNA polymerase II transcription subunit 1	0.979	0.9986	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	13054.391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15650|TRIP4_HUMAN	Q15650	TRIP4_HUMAN	TRIP4	581	Homo sapiens OX=9606	1:Experimental evidence at protein level	Activating signal cointegrator 1	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	22112.588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15654|TRIP6_HUMAN	Q15654	TRIP6_HUMAN	TRIP6	476	Homo sapiens OX=9606	1:Experimental evidence at protein level	Thyroid receptor-interacting protein 6	1.0	0.999	4	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	164568.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15691|MARE1_HUMAN	Q15691	MARE1_HUMAN	MAPRE1	268	Homo sapiens OX=9606	1:Experimental evidence at protein level	Microtubule-associated protein RP/EB family member 1	1.0	0.999	9	18	17	18	15	1	1	1	14	1	1	1	15	1	1	1	991750.44	0.0	106651.41	0.0	0.0	0.0	0.0	0.0	
sp|Q15717|ELAV1_HUMAN	Q15717	ELAV1_HUMAN	ELAVL1	326	Homo sapiens OX=9606	1:Experimental evidence at protein level	ELAV-like protein 1	1.0	0.999	9	17	17	17	12	1	2	2	12	1	2	2	12	1	2	2	384312.2	0.0	96381.55	96116.29	0.0	0.0	0.0	0.0	
sp|Q15738|NSDHL_HUMAN	Q15738	NSDHL_HUMAN	NSDHL	373	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	1.0	0.999	7	8	8	8	7	0	1	0	7	0	1	0	7	0	1	0	234149.3	457317.75	533682.3	566725.75	0.0	0.0	0.0	0.0	
sp|Q15758|AAAT_HUMAN	Q15758	AAAT_HUMAN	SLC1A5	541	Homo sapiens OX=9606	1:Experimental evidence at protein level	Neutral amino acid transporter B(0)	1.0	0.999	8	13	13	13	11	0	1	1	11	0	1	1	11	0	1	1	214187.62	0.0	0.0	83012.086	0.0	0.0	0.0	0.0	
sp|Q15773|MLF2_HUMAN	Q15773	MLF2_HUMAN	MLF2	248	Homo sapiens OX=9606	1:Experimental evidence at protein level	Myeloid leukemia factor 2	0.984	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	38951.906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15785|TOM34_HUMAN	Q15785	TOM34_HUMAN	TOMM34	309	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mitochondrial import receptor subunit TOM34	1.0	0.999	11	19	19	19	19	0	0	0	19	0	0	0	19	0	0	0	346271.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15796|SMAD2_HUMAN	Q15796	SMAD2_HUMAN	SMAD2	467	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mothers against decapentaplegic homolog 2	1.0	0.999	4	7	2	7	7	0	0	0	2	0	0	0	7	0	0	0	89962.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15797|SMAD1_HUMAN	Q15797	SMAD1_HUMAN	SMAD1	465	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mothers against decapentaplegic homolog 1	0.9645	0.9976	2	1	1	2	1	0	0	0	1	0	0	0	2	0	0	0	12107.787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15800|MSMO1_HUMAN	Q15800	MSMO1_HUMAN	MSMO1	293	Homo sapiens OX=9606	1:Experimental evidence at protein level	Methylsterol monooxygenase 1	0.9847	0.999	1	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	68071.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15811|ITSN1_HUMAN	Q15811	ITSN1_HUMAN	ITSN1	1721	Homo sapiens OX=9606	1:Experimental evidence at protein level	Intersectin-1	1.0	0.999	4	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	49268.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15813|TBCE_HUMAN	Q15813	TBCE_HUMAN	TBCE	527	Homo sapiens OX=9606	1:Experimental evidence at protein level	Tubulin-specific chaperone E	1.0	0.999	5	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	127756.984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15819|UB2V2_HUMAN	Q15819	UB2V2_HUMAN	UBE2V2	145	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ubiquitin-conjugating enzyme E2 variant 2	1.0	0.999	7	26	11	26	19	3	2	2	11	0	0	0	19	3	2	2	530669.94	361908.3	332394.28	293123.5	100564.49	216368.78	190002.62	182002.5	
sp|Q15833|STXB2_HUMAN	Q15833	STXB2_HUMAN	STXBP2	593	Homo sapiens OX=9606	1:Experimental evidence at protein level	Syntaxin-binding protein 2	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	22189.734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
