Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Unique Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Unique Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Unique Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Total Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Total Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Intensity	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Intensity	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Intensity	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 MaxLFQ Intensity	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 MaxLFQ Intensity	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 MaxLFQ Intensity	Indistinguishable Proteins
sp|P78559|MAP1A_HUMAN	P78559	MAP1A_HUMAN	MAP1A	2803	Homo sapiens OX=9606	1:Experimental evidence at protein level	Microtubule-associated protein 1A	1.0	0.999	8	9	9	12	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	98457.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P78563|RED1_HUMAN	P78563	RED1_HUMAN	ADARB1	741	Homo sapiens OX=9606	1:Experimental evidence at protein level	Double-stranded RNA-specific editase 1	0.9999	0.999	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	41276.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P80303|NUCB2_HUMAN	P80303	NUCB2_HUMAN	NUCB2	420	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nucleobindin-2	1.0	0.999	4	10	10	10	9	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	99764.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P80723|BASP1_HUMAN	P80723	BASP1_HUMAN	BASP1	227	Homo sapiens OX=9606	1:Experimental evidence at protein level	Brain acid soluble protein 1	1.0	0.999	26	258	258	258	98	11	7	10	14	17	15	15	10	13	15	18	15	98	11	7	10	14	17	15	15	10	13	15	18	15	98	11	7	10	14	17	15	15	10	13	15	18	15	7734320.5	1475057.6	1533903.9	1624977.1	3927982.8	3106273.5	3018827.2	3078401.2	3688592.0	3569524.2	3536076.0	3690449.2	3877977.8	1198388.1	534855.44	630635.8	653503.2	769607.4	733617.3	745841.6	756302.6	804712.75	786823.8	701512.25	720166.7	784647.56	
sp|P82094|TMF1_HUMAN	P82094	TMF1_HUMAN	TMF1	1093	Homo sapiens OX=9606	1:Experimental evidence at protein level	TATA element modulatory factor	1.0	0.999	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	45586.594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82650|RT22_HUMAN	P82650	RT22_HUMAN	MRPS22	360	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S22, mitochondrial	1.0	0.999	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	144300.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82663|RT25_HUMAN	P82663	RT25_HUMAN	MRPS25	173	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S25, mitochondrial	1.0	0.9989	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	46484.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82673|RT35_HUMAN	P82673	RT35_HUMAN	MRPS35	323	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S35, mitochondrial	0.9825	0.999	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	47006.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82909|KGD4_HUMAN	P82909	KGD4_HUMAN	MRPS36	103	Homo sapiens OX=9606	1:Experimental evidence at protein level	Alpha-ketoglutarate dehydrogenase component 4	1.0	0.999	6	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	160076.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82912|RT11_HUMAN	P82912	RT11_HUMAN	MRPS11	194	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S11, mitochondrial	1.0	0.999	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	31934.291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82921|RT21_HUMAN	P82921	RT21_HUMAN	MRPS21	87	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S21, mitochondrial	0.9824	0.999	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22423.887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82930|RT34_HUMAN	P82930	RT34_HUMAN	MRPS34	218	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S34, mitochondrial	1.0	0.999	4	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	188899.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82932|RT06_HUMAN	P82932	RT06_HUMAN	MRPS6	125	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S6, mitochondrial	1.0	0.999	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	60371.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82933|RT09_HUMAN	P82933	RT09_HUMAN	MRPS9	396	Homo sapiens OX=9606	1:Experimental evidence at protein level	28S ribosomal protein S9, mitochondrial	1.0	0.999	7	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	210528.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82970|HMGN5_HUMAN	P82970	HMGN5_HUMAN	HMGN5	282	Homo sapiens OX=9606	1:Experimental evidence at protein level	High mobility group nucleosome-binding domain-containing protein 5	1.0	0.999	4	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	169289.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P82979|SARNP_HUMAN	P82979	SARNP_HUMAN	SARNP	210	Homo sapiens OX=9606	1:Experimental evidence at protein level	SAP domain-containing ribonucleoprotein	1.0	0.999	8	52	52	52	15	1	2	2	2	4	5	4	4	3	4	3	3	15	1	2	2	2	4	5	4	4	3	4	3	3	15	1	2	2	2	4	5	4	4	3	4	3	3	533367.8	0.0	233133.33	391105.44	139585.33	278110.94	286429.6	325526.34	117733.68	134138.33	114944.914	288122.44	140006.89	133915.48	0.0	161417.45	247607.52	0.0	127330.77	174937.64	142939.75	0.0	0.0	0.0	159215.77	0.0	
sp|P83111|LACTB_HUMAN	P83111	LACTB_HUMAN	LACTB	547	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine beta-lactamase-like protein LACTB, mitochondrial	0.9999	0.9988	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	68839.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P83436|COG7_HUMAN	P83436	COG7_HUMAN	COG7	770	Homo sapiens OX=9606	1:Experimental evidence at protein level	Conserved oligomeric Golgi complex subunit 7	0.943	0.9966	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20357.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P83731|RL24_HUMAN	P83731	RL24_HUMAN	RPL24	157	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L24	1.0	0.999	7	78	78	78	23	3	3	5	6	7	4	7	3	4	4	5	4	23	3	3	5	6	7	4	7	3	4	4	5	4	23	3	3	5	6	7	4	7	3	4	4	5	4	1393083.2	479779.44	698878.75	950620.3	674455.8	812440.25	833641.9	674880.56	536902.0	530283.1	694535.94	735545.4	732805.6	300788.5	174086.4	313503.0	421333.53	262456.62	293815.7	363911.5	291983.62	326607.4	216758.42	304398.0	330600.12	324054.03	
sp|P83881|RL36A_HUMAN	P83881	RL36A_HUMAN	RPL36A	106	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L36a	0.9987	0.9986	5	11	11	29	0	1	0	1	1	0	0	0	2	1	2	1	2	0	1	0	1	1	0	0	0	2	1	2	1	2	8	1	0	1	3	1	1	1	3	2	3	2	3	0.0	0.0	0.0	156311.28	238999.25	220483.89	0.0	130197.44	254596.67	125696.336	239391.38	241890.31	213281.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P83916|CBX1_HUMAN	P83916	CBX1_HUMAN	CBX1	185	Homo sapiens OX=9606	1:Experimental evidence at protein level	Chromobox protein homolog 1	0.9941	0.9987	2	1	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	16692.555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P84085|ARF5_HUMAN	P84085	ARF5_HUMAN	ARF5	180	Homo sapiens OX=9606	1:Experimental evidence at protein level	ADP-ribosylation factor 5	1.0	0.999	5	9	9	13	5	1	0	0	1	0	0	0	1	0	0	1	0	5	1	0	0	1	0	0	0	1	0	0	1	0	8	1	0	1	1	0	0	0	1	0	0	1	0	128559.984	0.0	0.0	0.0	110511.26	0.0	0.0	0.0	58999.324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P84090|ERH_HUMAN	P84090	ERH_HUMAN	ERH	104	Homo sapiens OX=9606	1:Experimental evidence at protein level	Enhancer of rudimentary homolog	1.0	0.999	5	40	40	40	17	0	2	2	2	3	2	2	2	2	3	2	1	17	0	2	2	2	3	2	2	2	2	3	2	1	17	0	2	2	2	3	2	2	2	2	3	2	1	1208222.8	221525.45	221277.72	168512.02	234758.34	238106.06	218832.48	215439.7	114020.64	104435.55	244347.98	401211.03	292625.7	703820.0	125366.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285922.38	217376.83	
sp|P84095|RHOG_HUMAN	P84095	RHOG_HUMAN	RHOG	191	Homo sapiens OX=9606	1:Experimental evidence at protein level	Rho-related GTP-binding protein RhoG	1.0	0.999	3	3	3	15	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	2	1	1	1	1	1	1	1	84750.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P84098|RL19_HUMAN	P84098	RL19_HUMAN	RPL19	196	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L19	1.0	0.999	8	42	42	42	12	2	2	3	3	2	3	2	3	2	2	3	3	12	2	2	3	3	2	3	2	3	2	2	3	3	12	2	2	3	3	2	3	2	3	2	2	3	3	476145.97	565364.94	660650.9	713641.6	971504.3	931281.5	880835.5	791827.6	833723.4	883091.6	855981.75	874543.0	853621.4	0.0	256924.81	409689.94	470229.44	618187.06	605712.44	582787.56	489710.22	535846.8	578925.44	562164.7	586128.44	572770.2	
sp|P84101|SERF2_HUMAN	P84101	SERF2_HUMAN	SERF2	59	Homo sapiens OX=9606	1:Experimental evidence at protein level	Small EDRK-rich factor 2	0.9985	0.999	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	61788.293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P84103|SRSF3_HUMAN	P84103	SRSF3_HUMAN	SRSF3	164	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/arginine-rich splicing factor 3	1.0	0.999	9	30	28	30	11	0	0	1	4	3	2	2	1	1	1	3	1	9	0	0	1	4	3	2	2	1	1	1	3	1	11	0	0	1	4	3	2	2	1	1	1	3	1	456652.4	0.0	0.0	299237.56	357441.06	343504.62	356879.84	347727.16	249535.62	267653.4	116455.26	397405.8	235897.5	290592.62	0.0	0.0	275503.66	201430.17	187309.98	186737.38	181126.48	143397.02	153957.7	0.0	154844.7	127835.984	
sp|P84243|H33_HUMAN	P84243	H33_HUMAN	H3-3B	136	Homo sapiens OX=9606	1:Experimental evidence at protein level	Histone H3.3	1.0	0.999	7	196	7	196	22	9	11	12	20	15	13	16	15	14	14	16	19	0	0	0	0	1	2	0	0	1	1	1	1	0	22	9	11	12	20	15	13	16	15	14	14	16	19	3662960.5	4239133.5	4759669.5	5747382.0	9638896.0	9213492.0	9864891.0	9620922.0	7820594.0	8005281.5	8080200.5	1.0275117E7	9470501.0	1855837.9	2605376.2	2943231.5	3775329.2	5730633.5	5027863.0	5807936.0	5494705.5	3848553.0	3845930.8	4676385.0	4700289.0	4614082.5	
sp|P85037|FOXK1_HUMAN	P85037	FOXK1_HUMAN	FOXK1	733	Homo sapiens OX=9606	1:Experimental evidence at protein level	Forkhead box protein K1	1.0	0.999	5	7	6	7	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	121464.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P86790|CCZ1B_HUMAN	P86790	CCZ1B_HUMAN	CCZ1B	482	Homo sapiens OX=9606	1:Experimental evidence at protein level	Vacuolar fusion protein CCZ1 homolog B	1.0	0.999	2	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	57186.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P86791|CCZ1_HUMAN
sp|P98082|DAB2_HUMAN	P98082	DAB2_HUMAN	DAB2	770	Homo sapiens OX=9606	1:Experimental evidence at protein level	Disabled homolog 2	1.0	0.999	9	10	10	10	9	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	249550.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P98160|PGBM_HUMAN	P98160	PGBM_HUMAN	HSPG2	4391	Homo sapiens OX=9606	1:Experimental evidence at protein level	Basement membrane-specific heparan sulfate proteoglycan core protein	1.0	0.999	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	49166.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P98175|RBM10_HUMAN	P98175	RBM10_HUMAN	RBM10	930	Homo sapiens OX=9606	1:Experimental evidence at protein level	RNA-binding protein 10	1.0	0.999	8	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	219595.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P98179|RBM3_HUMAN	P98179	RBM3_HUMAN	RBM3	157	Homo sapiens OX=9606	1:Experimental evidence at protein level	RNA-binding protein 3	0.9824	0.999	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30526.377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P98194|AT2C1_HUMAN	P98194	AT2C1_HUMAN	ATP2C1	919	Homo sapiens OX=9606	1:Experimental evidence at protein level	Calcium-transporting ATPase type 2C member 1	1.0	0.999	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	99336.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P99999|CYC_HUMAN	P99999	CYC_HUMAN	CYCS	105	Homo sapiens	1:Experimental evidence at protein level	Cytochrome c	1.0	0.999	5	15	10	15	11	0	0	0	0	0	0	0	0	1	0	2	1	6	0	0	0	0	0	0	0	0	1	0	2	1	11	0	0	0	0	0	0	0	0	1	0	2	1	505773.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q00059|TFAM_HUMAN	Q00059	TFAM_HUMAN	TFAM	246	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transcription factor A, mitochondrial	1.0	0.999	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	81510.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q00169|PIPNA_HUMAN	Q00169	PIPNA_HUMAN	PITPNA	270	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phosphatidylinositol transfer protein alpha isoform	1.0	0.999	4	4	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	66917.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
