Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q9BQE3|TBA1C_HUMAN	Q9BQE3	TBA1C_HUMAN	TUBA1C	449	Homo sapiens OX=9606	Tubulin alpha-1C chain 	1:Experimental evidence at protein level	1.0000	0.9990	26	2	26	62	5	62	     0	     0	     0	15C(57.0214), 2M(15.9949), 3C(57.0214), 4C(57.0214), 5C(57.0214), 8C(57.0214), 8M(15.9949), 9C(57.0214)		
sp|Q9BR61|ACBD6_HUMAN	Q9BR61	ACBD6_HUMAN	ACBD6	282	Homo sapiens OX=9606	Acyl-CoA-binding domain-containing protein 6 	1:Experimental evidence at protein level	1.0000	0.9978	5	5	5	5	5	5	     0	     0	     0	7C(57.0214)		
sp|Q9BR76|COR1B_HUMAN	Q9BR76	COR1B_HUMAN	CORO1B	489	Homo sapiens OX=9606	Coronin-1B 	1:Experimental evidence at protein level	1.0000	0.9989	5	4	5	5	4	5	     0	     0	     0	8C(57.0214)		
sp|Q9BRA2|TXD17_HUMAN	Q9BRA2	TXD17_HUMAN	TXNDC17	123	Homo sapiens OX=9606	Thioredoxin domain-containing protein 17 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	     0	     0	     0	3C(57.0214), 6C(57.0214)		
sp|Q9BRG1|VPS25_HUMAN	Q9BRG1	VPS25_HUMAN	VPS25	176	Homo sapiens OX=9606	Vacuolar protein-sorting-associated protein 25 	1:Experimental evidence at protein level	1.0000	0.9984	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BRJ2|RM45_HUMAN	Q9BRJ2	RM45_HUMAN	MRPL45	306	Homo sapiens OX=9606	39S ribosomal protein L45, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	4	4	4	     0	     0	     0			
sp|Q9BRJ6|CG050_HUMAN	Q9BRJ6	CG050_HUMAN	C7orf50	194	Homo sapiens OX=9606	Uncharacterized protein C7orf50 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	3	3	3	     0	     0	     0	11C(57.0214)		
sp|Q9BRK5|CAB45_HUMAN	Q9BRK5	CAB45_HUMAN	SDF4	362	Homo sapiens OX=9606	45 kDa calcium-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	8	8	8	     0	     0	     0			
sp|Q9BRP8|PYM1_HUMAN	Q9BRP8	PYM1_HUMAN	PYM1	204	Homo sapiens OX=9606	Partner of Y14 and mago 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0			
sp|Q9BRQ6|MIC25_HUMAN	Q9BRQ6	MIC25_HUMAN	CHCHD6	235	Homo sapiens OX=9606	MIC	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	9C(57.0214)		
sp|Q9BRX5|PSF3_HUMAN	Q9BRX5	PSF3_HUMAN	GINS3	216	Homo sapiens OX=9606	DNA replication complex GINS protein PSF3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	7C(57.0214)		
sp|Q9BRX8|PXL2A_HUMAN	Q9BRX8	PXL2A_HUMAN	PRXL2A	229	Homo sapiens OX=9606	Peroxiredoxin-like 2A 	1:Experimental evidence at protein level	1.0000	0.9987	6	6	6	6	6	6	     0	     0	     0	4C(57.0214), 7C(57.0214)		
sp|Q9BS26|ERP44_HUMAN	Q9BS26	ERP44_HUMAN	ERP44	406	Homo sapiens OX=9606	Endoplasmic reticulum resident protein 44 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	12	12	12	     0	     0	     0	10C(57.0214), 5C(57.0214), 9C(57.0214)		
sp|Q9BSD7|NTPCR_HUMAN	Q9BSD7	NTPCR_HUMAN	NTPCR	190	Homo sapiens OX=9606	Cancer-related nucleoside-triphosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0	10C(57.0214)		
sp|Q9BSH4|TACO1_HUMAN	Q9BSH4	TACO1_HUMAN	TACO1	297	Homo sapiens OX=9606	Translational activator of cytochrome c oxidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	3C(57.0214)		
sp|Q9BSH5|HDHD3_HUMAN	Q9BSH5	HDHD3_HUMAN	HDHD3	251	Homo sapiens OX=9606	Haloacid dehalogenase-like hydrolase domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
sp|Q9BSJ8|ESYT1_HUMAN	Q9BSJ8	ESYT1_HUMAN	ESYT1	1104	Homo sapiens OX=9606	Extended synaptotagmin-1 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	7	7	     0	     0	     0	7C(57.0214)		
sp|Q9BSV6|SEN34_HUMAN	Q9BSV6	SEN34_HUMAN	TSEN34	310	Homo sapiens OX=9606	tRNA-splicing endonuclease subunit Sen34 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BT09|CNPY3_HUMAN	Q9BT09	CNPY3_HUMAN	CNPY3	278	Homo sapiens OX=9606	Protein canopy homolog 3 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	3	3	3	     0	     0	     0			
sp|Q9BT78|CSN4_HUMAN	Q9BT78	CSN4_HUMAN	COPS4	406	Homo sapiens OX=9606	COP9 signalosome complex subunit 4 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	10	10	10	     0	     0	     0	1C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|Q9BTA9|WAC_HUMAN	Q9BTA9	WAC_HUMAN	WAC	647	Homo sapiens OX=9606	WW domain-containing adapter protein with coiled-coil 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0	2C(57.0214)		
sp|Q9BTC0|DIDO1_HUMAN	Q9BTC0	DIDO1_HUMAN	DIDO1	2240	Homo sapiens OX=9606	Death-inducer obliterator 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	11C(57.0214)		
sp|Q9BTD8|RBM42_HUMAN	Q9BTD8	RBM42_HUMAN	RBM42	480	Homo sapiens OX=9606	RNA-binding protein 42 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	3C(57.0214)		
sp|Q9BTE3|MCMBP_HUMAN	Q9BTE3	MCMBP_HUMAN	MCMBP	642	Homo sapiens OX=9606	Mini-chromosome maintenance complex-binding protein 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BTL3|RAMAC_HUMAN	Q9BTL3	RAMAC_HUMAN	RAMAC	118	Homo sapiens OX=9606	RNA guanine-N7 methyltransferase activating subunit 	1:Experimental evidence at protein level	1.0000	0.9957	3	3	3	3	3	3	     0	     0	     0	N-term(42.0106)		
sp|Q9BTT0|AN32E_HUMAN	Q9BTT0	AN32E_HUMAN	ANP32E	268	Homo sapiens OX=9606	Acidic leucine-rich nuclear phosphoprotein 32 family member E 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	1C(57.0214)		
sp|Q9BTY7|HGH1_HUMAN	Q9BTY7	HGH1_HUMAN	HGH1	390	Homo sapiens OX=9606	Protein HGH1 homolog 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	4	4	4	     0	     0	     0			
sp|Q9BU76|MMTA2_HUMAN	Q9BU76	MMTA2_HUMAN	MMTAG2	263	Homo sapiens OX=9606	Multiple myeloma tumor-associated protein 2 	1:Experimental evidence at protein level	1.0000	0.9985	3	3	3	3	3	3	     0	     0	     0			
sp|Q9BU89|DOHH_HUMAN	Q9BU89	DOHH_HUMAN	DOHH	302	Homo sapiens OX=9606	Deoxyhypusine hydroxylase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BUF5|TBB6_HUMAN	Q9BUF5	TBB6_HUMAN	TUBB6	446	Homo sapiens OX=9606	Tubulin beta-6 chain 	1:Experimental evidence at protein level	1.0000	0.9990	9	4	9	12	5	12	     0	     0	     0	4C(57.0214)		
sp|Q9BUJ2|HNRL1_HUMAN	Q9BUJ2	HNRL1_HUMAN	HNRNPUL1	856	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein U-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	18	18	18	22	22	22	     0	     0	     0	11C(57.0214), 2C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|Q9BUL8|PDC10_HUMAN	Q9BUL8	PDC10_HUMAN	PDCD10	212	Homo sapiens OX=9606	Programmed cell death protein 10 	1:Experimental evidence at protein level	1.0000	0.9910	3	3	3	3	3	3	     0	     0	     0			
sp|Q9BUP3|HTAI2_HUMAN	Q9BUP3	HTAI2_HUMAN	HTATIP2	242	Homo sapiens OX=9606	Oxidoreductase HTATIP2 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	10	10	10	     0	     0	     0	11C(57.0214)		
sp|Q9BUR5|MIC26_HUMAN	Q9BUR5	MIC26_HUMAN	APOO	198	Homo sapiens OX=9606	MIC	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	10C(57.0214), 3C(57.0214)		
sp|Q9BV44|THUM3_HUMAN	Q9BV44	THUM3_HUMAN	THUMPD3	507	Homo sapiens OX=9606	tRNA (guanine(6)-N2)-methyltransferase THUMP3 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BV57|MTND_HUMAN	Q9BV57	MTND_HUMAN	ADI1	179	Homo sapiens OX=9606	Acireductone dioxygenase 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	6	6	6	     0	     0	     0			
sp|Q9BV86|NTM1A_HUMAN	Q9BV86	NTM1A_HUMAN	NTMT1	223	Homo sapiens OX=9606	N-terminal Xaa-Pro-Lys N-methyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9985	3	3	3	3	3	3	     0	     0	     0	18C(57.0214), N-term(42.0106)		
sp|Q9BVA1|TBB2B_HUMAN	Q9BVA1	TBB2B_HUMAN	TUBB2B	445	Homo sapiens OX=9606	Tubulin beta-2B chain 	1:Experimental evidence at protein level	1.0000	0.9985	3	1	3	6	2	6	     0	     0	     0			
sp|Q9BVG4|PBDC1_HUMAN	Q9BVG4	PBDC1_HUMAN	PBDC1	233	Homo sapiens OX=9606	Protein PBDC1 	1:Experimental evidence at protein level	1.0000	0.9985	6	6	6	6	6	6	     0	     0	     0	5C(57.0214)		
sp|Q9BVG8|KIFC3_HUMAN	Q9BVG8	KIFC3_HUMAN	KIFC3	833	Homo sapiens OX=9606	Kinesin-like protein KIFC3 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	4	4	4	     0	     0	     0			
sp|Q9BVJ7|DUS23_HUMAN	Q9BVJ7	DUS23_HUMAN	DUSP23	150	Homo sapiens OX=9606	Dual specificity protein phosphatase 23 	1:Experimental evidence at protein level	1.0000	0.9973	5	5	5	5	5	5	     0	     0	     0	8C(57.0214)		
sp|Q9BVK6|TMED9_HUMAN	Q9BVK6	TMED9_HUMAN	TMED9	235	Homo sapiens OX=9606	Transmembrane emp24 domain-containing protein 9 	1:Experimental evidence at protein level	1.0000	0.9990	6	4	6	7	4	7	     0	     0	     0	11M(15.9949), 1C(57.0214)		
sp|Q9BW30|TPPP3_HUMAN	Q9BW30	TPPP3_HUMAN	TPPP3	176	Homo sapiens OX=9606	Tubulin polymerization-promoting protein family member 3 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	5	5	5	     0	     0	     0	10C(57.0214), N-term(42.0106)		
sp|Q9BW83|IFT27_HUMAN	Q9BW83	IFT27_HUMAN	IFT27	186	Homo sapiens OX=9606	Intraflagellar transport protein 27 homolog 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	4	4	4	     0	     0	     0			
sp|Q9BW91|NUDT9_HUMAN	Q9BW91	NUDT9_HUMAN	NUDT9	350	Homo sapiens OX=9606	ADP-ribose pyrophosphatase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	12C(57.0214)		
sp|Q9BWD1|THIC_HUMAN	Q9BWD1	THIC_HUMAN	ACAT2	397	Homo sapiens OX=9606	Acetyl-CoA acetyltransferase, cytosolic 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	9	9	9	     0	     0	     0	19C(57.0214), 21C(57.0214)		
sp|Q9BWF3|RBM4_HUMAN	Q9BWF3	RBM4_HUMAN	RBM4	364	Homo sapiens OX=9606	RNA-binding protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	12	4	12	14	4	14	     0	     0	     0	10C(57.0214), 4C(57.0214)		
sp|Q9BWJ5|SF3B5_HUMAN	Q9BWJ5	SF3B5_HUMAN	SF3B5	86	Homo sapiens OX=9606	Splicing factor 3B subunit 5 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	1M(15.9949), 5C(57.0214), N-term(42.0106)		
sp|Q9BWM7|SFXN3_HUMAN	Q9BWM7	SFXN3_HUMAN	SFXN3	321	Homo sapiens OX=9606	Sideroflexin-3 	1:Experimental evidence at protein level	1.0000	0.9988	6	6	6	7	7	7	     0	     0	     0			
sp|Q9BX46|RBM24_HUMAN	Q9BX46	RBM24_HUMAN	RBM24	236	Homo sapiens OX=9606	RNA-binding protein 24 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0	2C(57.0214)		sp|Q9H0Z9|RBM38_HUMAN
sp|Q9BX68|HINT2_HUMAN	Q9BX68	HINT2_HUMAN	HINT2	163	Homo sapiens OX=9606	Adenosine 5'-monophosphoramidase HINT2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0			
sp|Q9BXF6|RFIP5_HUMAN	Q9BXF6	RFIP5_HUMAN	RAB11FIP5	653	Homo sapiens OX=9606	Rab11 family-interacting protein 5 	1:Experimental evidence at protein level	1.0000	0.9987	5	5	5	5	5	5	     0	     0	     0			
sp|Q9BXJ9|NAA15_HUMAN	Q9BXJ9	NAA15_HUMAN	NAA15	866	Homo sapiens OX=9606	N-alpha-acetyltransferase 15, NatA auxiliary subunit 	1:Experimental evidence at protein level	1.0000	0.9920	5	3	5	5	3	5	     0	     0	     0	6C(57.0214), 7C(57.0214)		
sp|Q9BXP5|SRRT_HUMAN	Q9BXP5	SRRT_HUMAN	SRRT	876	Homo sapiens OX=9606	Serrate RNA effector molecule homolog 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	15	15	15	     0	     0	     0	11C(57.0214), 3C(57.0214), 7C(57.0214)		
sp|Q9BXV9|GON7_HUMAN	Q9BXV9	GON7_HUMAN	GON7	100	Homo sapiens OX=9606	EKC/KEOPS complex subunit GON7 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	3C(57.0214), N-term(42.0106)		
sp|Q9BXW7|HDHD5_HUMAN	Q9BXW7	HDHD5_HUMAN	HDHD5	423	Homo sapiens OX=9606	Haloacid dehalogenase-like hydrolase domain-containing 5 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0			
sp|Q9BY32|ITPA_HUMAN	Q9BY32	ITPA_HUMAN	ITPA	194	Homo sapiens OX=9606	Inosine triphosphate pyrophosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	6C(57.0214), N-term(42.0106)		
sp|Q9BY43|CHM4A_HUMAN	Q9BY43	CHM4A_HUMAN	CHMP4A	222	Homo sapiens OX=9606	Charged multivesicular body protein 4a 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0			
sp|Q9BY44|EIF2A_HUMAN	Q9BY44	EIF2A_HUMAN	EIF2A	585	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2A 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	4	4	4	     0	     0	     0			
sp|Q9BY67|CADM1_HUMAN	Q9BY67	CADM1_HUMAN	CADM1	442	Homo sapiens OX=9606	Cell adhesion molecule 1 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BY77|PDIP3_HUMAN	Q9BY77	PDIP3_HUMAN	POLDIP3	421	Homo sapiens OX=9606	Polymerase delta-interacting protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
sp|Q9BYD1|RM13_HUMAN	Q9BYD1	RM13_HUMAN	MRPL13	178	Homo sapiens OX=9606	39S ribosomal protein L13, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	6	6	6	6	6	6	     0	     0	     0			
sp|Q9BYJ9|YTHD1_HUMAN	Q9BYJ9	YTHD1_HUMAN	YTHDF1	559	Homo sapiens OX=9606	YTH domain-containing family protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BYN0|SRXN1_HUMAN	Q9BYN0	SRXN1_HUMAN	SRXN1	137	Homo sapiens OX=9606	Sulfiredoxin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	14C(57.0214)		
sp|Q9BYN8|RT26_HUMAN	Q9BYN8	RT26_HUMAN	MRPS26	205	Homo sapiens OX=9606	28S ribosomal protein S26, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9986	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BYT8|NEUL_HUMAN	Q9BYT8	NEUL_HUMAN	NLN	704	Homo sapiens OX=9606	Neurolysin, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	9	10	9	10	     0	     0	     0			
sp|Q9BZE9|ASPC1_HUMAN	Q9BZE9	ASPC1_HUMAN	ASPSCR1	553	Homo sapiens OX=9606	Tether containing UBX domain for GLUT4 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	7C(57.0214)		
sp|Q9BZF9|UACA_HUMAN	Q9BZF9	UACA_HUMAN	UACA	1416	Homo sapiens OX=9606	Uveal autoantigen with coiled-coil domains and ankyrin repeats 	1:Experimental evidence at protein level	1.0000	0.9990	22	22	22	23	23	23	     0	     0	     0	10C(57.0214), 11C(57.0214), 6C(57.0214), 8C(57.0214)		
sp|Q9BZX2|UCK2_HUMAN	Q9BZX2	UCK2_HUMAN	UCK2	261	Homo sapiens OX=9606	Uridine-cytidine kinase 2 	1:Experimental evidence at protein level	1.0000	0.9988	3	2	3	3	2	3	     0	     0	     0			
sp|Q9BZZ5|API5_HUMAN	Q9BZZ5	API5_HUMAN	API5	524	Homo sapiens OX=9606	Apoptosis inhibitor 5 	1:Experimental evidence at protein level	1.0000	0.9988	6	6	6	8	8	8	     0	     0	     0			
sp|Q9C005|DPY30_HUMAN	Q9C005	DPY30_HUMAN	DPY30	99	Homo sapiens OX=9606	Protein dpy-30 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	N-term(42.0106)		
sp|Q9C0B1|FTO_HUMAN	Q9C0B1	FTO_HUMAN	FTO	505	Homo sapiens OX=9606	Alpha-ketoglutarate-dependent dioxygenase FTO 	1:Experimental evidence at protein level	1.0000	0.9984	2	2	2	2	2	2	     0	     0	     0	4C(57.0214)		
sp|Q9C0C2|TB182_HUMAN	Q9C0C2	TB182_HUMAN	TNKS1BP1	1729	Homo sapiens OX=9606	182 kDa tankyrase-1-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	25	25	25	30	30	30	     0	     0	     0	10C(57.0214), 16C(57.0214), 1C(57.0214), 6C(57.0214), 7C(57.0214)		
sp|Q9GZP8|IMUP_HUMAN	Q9GZP8	IMUP_HUMAN	IMUP	106	Homo sapiens OX=9606	Immortalization up-regulated protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	N-term(42.0106)		
sp|Q9GZS3|WDR61_HUMAN	Q9GZS3	WDR61_HUMAN	WDR61	305	Homo sapiens OX=9606	WD repeat-containing protein 61 	1:Experimental evidence at protein level	1.0000	0.9986	3	3	3	3	3	3	     0	     0	     0			
sp|Q9GZT3|SLIRP_HUMAN	Q9GZT3	SLIRP_HUMAN	SLIRP	109	Homo sapiens OX=9606	SRA stem-loop-interacting RNA-binding protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	10	10	10	     0	     0	     0	1C(57.0214), 2C(57.0214)		
sp|Q9GZT9|EGLN1_HUMAN	Q9GZT9	EGLN1_HUMAN	EGLN1	426	Homo sapiens OX=9606	Egl nine homolog 1 	1:Experimental evidence at protein level	1.0000	0.9988	6	6	6	6	6	6	     0	     0	     0	3C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214), 9C(57.0214)		
sp|Q9GZU8|PIP30_HUMAN	Q9GZU8	PIP30_HUMAN	PSME3IP1	254	Homo sapiens OX=9606	PSME3-interacting protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|Q9GZY8|MFF_HUMAN	Q9GZY8	MFF_HUMAN	MFF	342	Homo sapiens OX=9606	Mitochondrial fission factor 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0	2C(57.0214)		
sp|Q9GZZ1|NAA50_HUMAN	Q9GZZ1	NAA50_HUMAN	NAA50	169	Homo sapiens OX=9606	N-alpha-acetyltransferase 50 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	13C(57.0214), 14C(57.0214)		
sp|Q9H061|T126A_HUMAN	Q9H061	T126A_HUMAN	TMEM126A	195	Homo sapiens OX=9606	Transmembrane protein 126A 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	14C(57.0214), 17C(57.0214), 1C(57.0214)		
sp|Q9H074|PAIP1_HUMAN	Q9H074	PAIP1_HUMAN	PAIP1	479	Homo sapiens OX=9606	Polyadenylate-binding protein-interacting protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0	2C(57.0214)		
sp|Q9H098|F107B_HUMAN	Q9H098	F107B_HUMAN	FAM107B	131	Homo sapiens OX=9606	Protein FAM107B 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	     0	     0	     0	N-term(42.0106)		
sp|Q9H0A8|COMD4_HUMAN	Q9H0A8	COMD4_HUMAN	COMMD4	199	Homo sapiens OX=9606	COMM domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	2	2	2	     0	     0	     0			
sp|Q9H0B6|KLC2_HUMAN	Q9H0B6	KLC2_HUMAN	KLC2	622	Homo sapiens OX=9606	Kinesin light chain 2 	1:Experimental evidence at protein level	1.0000	0.9987	5	5	5	6	6	6	     0	     0	     0	10C(57.0214)		
sp|Q9H0C8|ILKAP_HUMAN	Q9H0C8	ILKAP_HUMAN	ILKAP	392	Homo sapiens OX=9606	Integrin-linked kinase-associated serine/threonine phosphatase 2C 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	4	4	4	     0	     0	     0			
sp|Q9H0D6|XRN2_HUMAN	Q9H0D6	XRN2_HUMAN	XRN2	950	Homo sapiens OX=9606	5'-3' exoribonuclease 2 	1:Experimental evidence at protein level	1.0000	0.9990	18	18	18	24	24	24	     0	     0	     0	9C(57.0214)		
sp|Q9H0H5|RGAP1_HUMAN	Q9H0H5	RGAP1_HUMAN	RACGAP1	632	Homo sapiens OX=9606	Rac GTPase-activating protein 1 	1:Experimental evidence at protein level	1.0000	0.9986	2	2	2	2	2	2	     0	     0	     0			
sp|Q9H0P0|5NT3A_HUMAN	Q9H0P0	5NT3A_HUMAN	NT5C3A	336	Homo sapiens OX=9606	Cytosolic 5'-nucleotidase 3A 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
sp|Q9H0U4|RAB1B_HUMAN	Q9H0U4	RAB1B_HUMAN	RAB1B	201	Homo sapiens OX=9606	Ras-related protein Rab-1B 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	3	0	3	     0	     0	     0			
sp|Q9H0W9|CK054_HUMAN	Q9H0W9	CK054_HUMAN	C11orf54	315	Homo sapiens OX=9606	Ester hydrolase C11orf54 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	5	5	5	     0	     0	     0	1C(57.0214), 5C(57.0214), 6C(57.0214), 9C(57.0214)		
sp|Q9H1E3|NUCKS_HUMAN	Q9H1E3	NUCKS_HUMAN	NUCKS1	243	Homo sapiens OX=9606	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0			
sp|Q9H223|EHD4_HUMAN	Q9H223	EHD4_HUMAN	EHD4	541	Homo sapiens OX=9606	EH domain-containing protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	9	7	9	9	7	9	     0	     0	     0	4C(57.0214), 6C(57.0214)		
sp|Q9H299|SH3L3_HUMAN	Q9H299	SH3L3_HUMAN	SH3BGRL3	93	Homo sapiens OX=9606	SH3 domain-binding glutamic acid-rich-like protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
sp|Q9H2D6|TARA_HUMAN	Q9H2D6	TARA_HUMAN	TRIOBP	2365	Homo sapiens OX=9606	TRIO and F-actin-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	3C(57.0214)		
sp|Q9H2G2|SLK_HUMAN	Q9H2G2	SLK_HUMAN	SLK	1235	Homo sapiens OX=9606	STE20-like serine/threonine-protein kinase 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	5	4	5	     0	     0	     0			
sp|Q9H2U2|IPYR2_HUMAN	Q9H2U2	IPYR2_HUMAN	PPA2	334	Homo sapiens OX=9606	Inorganic pyrophosphatase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	13	13	13	     0	     0	     0	14C(57.0214), 4C(57.0214)		
sp|Q9H2W6|RM46_HUMAN	Q9H2W6	RM46_HUMAN	MRPL46	279	Homo sapiens OX=9606	39S ribosomal protein L46, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	3	3	3	     0	     0	     0	7C(57.0214)		
sp|Q9H3K6|BOLA2_HUMAN	Q9H3K6	BOLA2_HUMAN	BOLA2B	86	Homo sapiens OX=9606	BolA-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
sp|Q9H3N1|TMX1_HUMAN	Q9H3N1	TMX1_HUMAN	TMX1	280	Homo sapiens OX=9606	Thioredoxin-related transmembrane protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0	12C(57.0214)		
sp|Q9H3P2|NELFA_HUMAN	Q9H3P2	NELFA_HUMAN	NELFA	528	Homo sapiens OX=9606	Negative elongation factor A 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	3	3	3	     0	     0	     0			
sp|Q9H3P7|GCP60_HUMAN	Q9H3P7	GCP60_HUMAN	ACBD3	528	Homo sapiens OX=9606	Golgi resident protein GCP60 	1:Experimental evidence at protein level	1.0000	0.9988	3	3	3	3	3	3	     0	     0	     0			
