Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q96I99|SUCB2_HUMAN	Q96I99	SUCB2_HUMAN	SUCLG2	432	Homo sapiens OX=9606	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	14	0	14	17	0	17	     0	     0	     0	21C(57.0214)		
sp|Q96IU4|ABHEB_HUMAN	Q96IU4	ABHEB_HUMAN	ABHD14B	210	Homo sapiens OX=9606	Protein ABHD14B 	1:Experimental evidence at protein level	1.0000	0.9990	7	0	7	7	0	7	     0	     0	     0			
sp|Q96IX5|USMG5_HUMAN	Q96IX5	USMG5_HUMAN	ATP5MD	58	Homo sapiens OX=9606	Up-regulated during skeletal muscle growth protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
sp|Q96IZ0|PAWR_HUMAN	Q96IZ0	PAWR_HUMAN	PAWR	340	Homo sapiens OX=9606	PRKC apoptosis WT1 regulator protein 	1:Experimental evidence at protein level	1.0000	0.9990	8	5	8	10	7	10	     0	     0	     0	12C(57.0214)		
sp|Q96J01-2|THOC3_HUMAN	Q96J01-2	THOC3_HUMAN	THOC3	327	Homo sapiens OX=9606	Isoform 2 of THO complex subunit 3 		1.0000	0.9984	2	0	2	2	0	2	     0	     0	     0	10C(57.0214)		sp|Q96J01|THOC3_HUMAN
sp|Q96J02-2|ITCH_HUMAN	Q96J02-2	ITCH_HUMAN	ITCH	862	Homo sapiens OX=9606	Isoform 2 of E3 ubiquitin-protein ligase Itchy homolog 		1.0000	0.9976	2	0	2	2	0	2	     0	     0	     0	9C(57.0214)		sp|Q96J02-3|ITCH_HUMAN, sp|Q96J02|ITCH_HUMAN
sp|Q96JB5-2|CK5P3_HUMAN	Q96JB5-2	CK5P3_HUMAN	CDK5RAP3	419	Homo sapiens OX=9606	Isoform 2 of CDK5 regulatory subunit-associated protein 3 		1.0000	0.9974	2	0	2	2	0	2	     0	     0	     0			sp|Q96JB5-3|CK5P3_HUMAN, sp|Q96JB5-4|CK5P3_HUMAN, sp|Q96JB5|CK5P3_HUMAN, tr|J3QRM1|J3QRM1_HUMAN
sp|Q96JH7|VCIP1_HUMAN	Q96JH7	VCIP1_HUMAN	VCPIP1	1222	Homo sapiens OX=9606	Deubiquitinating protein VCIP135 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0			
sp|Q96JJ3-3|ELMO2_HUMAN	Q96JJ3-3	ELMO2_HUMAN	ELMO2	632	Homo sapiens OX=9606	Isoform 2 of Engulfment and cell motility protein 2 		1.0000	0.9969	1	0	1	1	0	1	     0	     0	     0			sp|Q96JJ3|ELMO2_HUMAN, tr|H0YCM7|H0YCM7_HUMAN, tr|Q5JVZ5|Q5JVZ5_HUMAN
sp|Q96JM3|CHAP1_HUMAN	Q96JM3	CHAP1_HUMAN	CHAMP1	812	Homo sapiens OX=9606	Chromosome alignment-maintaining phosphoprotein 1 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0	1C(57.0214)		
sp|Q96JY6-5|PDLI2_HUMAN	Q96JY6-5	PDLI2_HUMAN	PDLIM2	602	Homo sapiens OX=9606	Isoform 5 of PDZ and LIM domain protein 2 		1.0000	0.9959	2	0	2	2	0	2	     0	     0	     0	11C(57.0214)		sp|Q96JY6|PDLI2_HUMAN, tr|A0A087WVI1|A0A087WVI1_HUMAN, tr|B3KPU0|B3KPU0_HUMAN
sp|Q96K17-2|BT3L4_HUMAN	Q96K17-2	BT3L4_HUMAN	BTF3L4	100	Homo sapiens OX=9606	Isoform 2 of Transcription factor BTF3 homolog 4 		1.0000	0.9969	4	0	4	4	0	4	     0	     0	     0			sp|Q96K17|BT3L4_HUMAN
sp|Q96K21-2|ANCHR_HUMAN	Q96K21-2	ANCHR_HUMAN	ZFYVE19	461	Homo sapiens OX=9606	Isoform 2 of Abscission/NoCut checkpoint regulator 		1.0000	0.9926	2	0	2	2	0	2	     0	     0	     0	10C(57.0214), 1C(57.0214), 4C(57.0214)		sp|Q96K21-4|ANCHR_HUMAN, sp|Q96K21|ANCHR_HUMAN, tr|H3BRF9|H3BRF9_HUMAN
sp|Q96KB5-2|TOPK_HUMAN	Q96KB5-2	TOPK_HUMAN	PBK	333	Homo sapiens OX=9606	Isoform 2 of Lymphokine-activated killer T-cell-originated protein kinase 		1.0000	0.9990	5	0	5	5	0	5	     0	     0	     0	5C(57.0214), N-term(42.0106)		sp|Q96KB5|TOPK_HUMAN
sp|Q96KG9-2|SCYL1_HUMAN	Q96KG9-2	SCYL1_HUMAN	SCYL1	791	Homo sapiens OX=9606	Isoform 2 of N-terminal kinase-like protein 		1.0000	0.9976	3	0	3	3	0	3	     0	     0	     0			sp|Q96KG9-3|SCYL1_HUMAN, sp|Q96KG9-4|SCYL1_HUMAN, sp|Q96KG9-5|SCYL1_HUMAN, sp|Q96KG9-6|SCYL1_HUMAN, sp|Q96KG9|SCYL1_HUMAN, tr|E9PK59|E9PK59_HUMAN, tr|E9PPN3|E9PPN3_HUMAN, tr|E9PS17|E9PS17_HUMAN
sp|Q96KP4|CNDP2_HUMAN	Q96KP4	CNDP2_HUMAN	CNDP2	475	Homo sapiens OX=9606	Cytosolic non-specific dipeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	12	0	12	16	0	16	     0	     0	     0			
sp|Q96KR1|ZFR_HUMAN	Q96KR1	ZFR_HUMAN	ZFR	1074	Homo sapiens OX=9606	Zinc finger RNA-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	10	6	10	11	7	11	     0	     0	     0	13C(57.0214), 1C(57.0214), 2C(57.0214), 4C(57.0214), 8C(57.0214)		
sp|Q96LB3-2|IFT74_HUMAN	Q96LB3-2	IFT74_HUMAN	IFT74	372	Homo sapiens OX=9606	Isoform 2 of Intraflagellar transport protein 74 homolog 		1.0000	0.9989	2	0	2	2	0	2	     0	     0	     0	2C(57.0214)		sp|Q96LB3|IFT74_HUMAN
sp|Q96M27-2|PRRC1_HUMAN	Q96M27-2	PRRC1_HUMAN	PRRC1	464	Homo sapiens OX=9606	Isoform 2 of Protein PRRC1 		1.0000	0.9990	4	0	4	4	0	4	     0	     0	     0			sp|Q96M27-3|PRRC1_HUMAN, sp|Q96M27|PRRC1_HUMAN
sp|Q96MG7|NSE3_HUMAN	Q96MG7	NSE3_HUMAN	NSMCE3	304	Homo sapiens OX=9606	Non-structural maintenance of chromosomes element 3 homolog 	1:Experimental evidence at protein level	1.0000	0.9957	2	2	2	2	2	2	     0	     0	     0			
sp|Q96MW1-2|CCD43_HUMAN	Q96MW1-2	CCD43_HUMAN	CCDC43	154	Homo sapiens OX=9606	Isoform 2 of Coiled-coil domain-containing protein 43 		1.0000	0.9988	2	0	2	2	0	2	     0	     0	     0			sp|Q96MW1|CCD43_HUMAN, tr|Q86WV7|Q86WV7_HUMAN
sp|Q96MX6|WDR92_HUMAN	Q96MX6	WDR92_HUMAN	WDR92	357	Homo sapiens OX=9606	WD repeat-containing protein 92 	1:Experimental evidence at protein level	1.0000	0.9979	3	1	3	3	1	3	     0	     0	     0	1C(57.0214)		
sp|Q96P16-3|RPR1A_HUMAN	Q96P16-3	RPR1A_HUMAN	RPRD1A	276	Homo sapiens OX=9606	Isoform 2 of Regulation of nuclear pre-mRNA domain-containing protein 1A 		1.0000	0.9989	3	0	3	3	0	3	     0	     0	     0			sp|Q96P16|RPR1A_HUMAN
sp|Q96P70|IPO9_HUMAN	Q96P70	IPO9_HUMAN	IPO9	1041	Homo sapiens OX=9606	Importin-9 	1:Experimental evidence at protein level	1.0000	0.9988	4	4	4	4	4	4	     0	     0	     0	7C(57.0214)		
sp|Q96PC5-10|MIA2_HUMAN	Q96PC5-10	MIA2_HUMAN	MIA2	771	Homo sapiens OX=9606	Isoform 9 of Melanoma inhibitory activity protein 2 		1.0000	0.9988	5	0	5	6	0	6	     0	     0	     0	11C(57.0214)		sp|Q96PC5-11|MIA2_HUMAN, sp|Q96PC5-12|MIA2_HUMAN, sp|Q96PC5-13|MIA2_HUMAN, sp|Q96PC5-14|MIA2_HUMAN, sp|Q96PC5-5|MIA2_HUMAN, sp|Q96PC5-6|MIA2_HUMAN, sp|Q96PC5-7|MIA2_HUMAN, sp|Q96PC5-8|MIA2_HUMAN, sp|Q96PC5-9|MIA2_HUMAN, sp|Q96PC5|MIA2_HUMAN, tr|G3V599|G3V599_HUMAN
sp|Q96PD2-2|DCBD2_HUMAN	Q96PD2-2	DCBD2_HUMAN	DCBLD2	789	Homo sapiens OX=9606	Isoform 2 of Discoidin, CUB and LCCL domain-containing protein 2 		1.0000	0.9990	6	0	6	6	0	6	     0	     0	     0	2C(57.0214), 4C(57.0214), 6C(57.0214)		sp|Q96PD2|DCBD2_HUMAN
sp|Q96PK6|RBM14_HUMAN	Q96PK6	RBM14_HUMAN	RBM14	669	Homo sapiens OX=9606	RNA-binding protein 14 	1:Experimental evidence at protein level	1.0000	0.9990	13	8	13	17	11	17	     0	     0	     0	10C(57.0214), 4C(57.0214)		
sp|Q96PZ0-2|PUS7_HUMAN	Q96PZ0-2	PUS7_HUMAN	PUS7	667	Homo sapiens OX=9606	Isoform 2 of Pseudouridylate synthase 7 homolog 		1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0			sp|Q96PZ0|PUS7_HUMAN
sp|Q96Q11-2|TRNT1_HUMAN	Q96Q11-2	TRNT1_HUMAN	TRNT1	414	Homo sapiens OX=9606	Isoform 2 of CCA tRNA nucleotidyltransferase 1, mitochondrial 		1.0000	0.9989	1	0	1	1	0	1	     0	     0	     0			sp|Q96Q11|TRNT1_HUMAN
sp|Q96QK1|VPS35_HUMAN	Q96QK1	VPS35_HUMAN	VPS35	796	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 35 	1:Experimental evidence at protein level	1.0000	0.9990	11	9	11	13	9	13	     0	     0	     0	2C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|Q96QR8|PURB_HUMAN	Q96QR8	PURB_HUMAN	PURB	312	Homo sapiens OX=9606	Transcriptional activator protein Pur-beta 	1:Experimental evidence at protein level	1.0000	0.9971	2	2	2	2	2	2	     0	     0	     0	6C(57.0214)		
sp|Q96RP9|EFGM_HUMAN	Q96RP9	EFGM_HUMAN	GFM1	751	Homo sapiens OX=9606	Elongation factor G, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	5	0	5	6	0	6	     0	     0	     0	2C(57.0214)		
sp|Q96S52-2|PIGS_HUMAN	Q96S52-2	PIGS_HUMAN	PIGS	547	Homo sapiens OX=9606	Isoform 2 of GPI transamidase component PIG-S 		1.0000	0.9988	2	0	2	2	0	2	     0	     0	     0			sp|Q96S52|PIGS_HUMAN
sp|Q96SB4-3|SRPK1_HUMAN	Q96SB4-3	SRPK1_HUMAN	SRPK1	826	Homo sapiens OX=9606	Isoform 1 of SRSF protein kinase 1 		1.0000	0.9989	2	0	2	3	0	3	     0	     0	     0			sp|Q96SB4-4|SRPK1_HUMAN, sp|Q96SB4|SRPK1_HUMAN, tr|H3BLV9|H3BLV9_HUMAN
sp|Q96SQ9-2|CP2S1_HUMAN	Q96SQ9-2	CP2S1_HUMAN	CYP2S1	564	Homo sapiens OX=9606	Isoform 2 of Cytochrome P450 2S1 		1.0000	0.9990	3	0	3	3	0	3	     0	     0	     0			sp|Q96SQ9|CP2S1_HUMAN
sp|Q96SZ5|AEDO_HUMAN	Q96SZ5	AEDO_HUMAN	ADO	270	Homo sapiens OX=9606	2-aminoethanethiol dioxygenase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	7C(57.0214)		
sp|Q96T51|RUFY1_HUMAN	Q96T51	RUFY1_HUMAN	RUFY1	708	Homo sapiens OX=9606	RUN and FYVE domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	0	7	7	0	7	     0	     0	     0	2C(57.0214), 5C(57.0214)		
sp|Q96T60-2|PNKP_HUMAN	Q96T60-2	PNKP_HUMAN	PNKP	482	Homo sapiens OX=9606	Isoform 2 of Bifunctional polynucleotide phosphatase/kinase 		1.0000	0.9988	2	0	2	2	0	2	     0	     0	     0	5C(57.0214)		sp|Q96T60|PNKP_HUMAN, tr|A0A0D9SFD6|A0A0D9SFD6_HUMAN, tr|A0A0D9SFL2|A0A0D9SFL2_HUMAN, tr|M0QYH2|M0QYH2_HUMAN, tr|M0R3C8|M0R3C8_HUMAN
sp|Q96TA1-2|NIBL1_HUMAN	Q96TA1-2	NIBL1_HUMAN	FAM129B	733	Homo sapiens OX=9606	Isoform 2 of Niban-like protein 1 		1.0000	0.9990	12	0	12	13	0	13	     0	     0	     0			sp|Q96TA1|NIBL1_HUMAN
sp|Q96TA2-2|YMEL1_HUMAN	Q96TA2-2	YMEL1_HUMAN	YME1L1	716	Homo sapiens OX=9606	Isoform 2 of ATP-dependent zinc metalloprotease YME1L1 		1.0000	0.9928	3	0	3	3	0	3	     0	     0	     0			sp|Q96TA2-3|YMEL1_HUMAN, sp|Q96TA2|YMEL1_HUMAN, tr|Q96I63|Q96I63_HUMAN
sp|Q99417|MYCBP_HUMAN	Q99417	MYCBP_HUMAN	MYCBP	103	Homo sapiens OX=9606	c-Myc-binding protein 	1:Experimental evidence at protein level	1.0000	0.9987	6	0	6	7	0	7	     0	     0	     0			tr|A0A087WV05|A0A087WV05_HUMAN
sp|Q99426|TBCB_HUMAN	Q99426	TBCB_HUMAN	TBCB	244	Homo sapiens OX=9606	Tubulin-folding cofactor B 	1:Experimental evidence at protein level	1.0000	0.9990	12	0	12	17	0	17	     0	     0	     0	17C(57.0214), 4C(57.0214)		
sp|Q99436|PSB7_HUMAN	Q99436	PSB7_HUMAN	PSMB7	277	Homo sapiens OX=9606	Proteasome subunit beta type-7 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	4	0	4	     0	     0	     0	12C(57.0214)		
sp|Q99439|CNN2_HUMAN	Q99439	CNN2_HUMAN	CNN2	309	Homo sapiens OX=9606	Calponin-2 	1:Experimental evidence at protein level	1.0000	0.9990	10	0	10	12	0	12	     0	     0	     0	1C(57.0214), 6C(57.0214)		tr|B4DDF4|B4DDF4_HUMAN, tr|B4DUT8|B4DUT8_HUMAN
sp|Q99442|SEC62_HUMAN	Q99442	SEC62_HUMAN	SEC62	399	Homo sapiens OX=9606	Translocation protein SEC62 	1:Experimental evidence at protein level	1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0	7C(57.0214)		tr|F8WF48|F8WF48_HUMAN
sp|Q99459|CDC5L_HUMAN	Q99459	CDC5L_HUMAN	CDC5L	802	Homo sapiens OX=9606	Cell division cycle 5-like protein 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	3	3	3	     0	     0	     0			
sp|Q99460|PSMD1_HUMAN	Q99460	PSMD1_HUMAN	PSMD1	953	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	21	0	21	27	0	27	     0	     0	     0	10C(57.0214), 11C(57.0214), 12C(57.0214), 1C(57.0214), 2C(57.0214), 3C(57.0214), 5C(57.0214), 8C(57.0214)		tr|A0A087WW66|A0A087WW66_HUMAN
sp|Q99470|SDF2_HUMAN	Q99470	SDF2_HUMAN	SDF2	211	Homo sapiens OX=9606	Stromal cell-derived factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	3	1	3	     0	     0	     0			
sp|Q99471|PFD5_HUMAN	Q99471	PFD5_HUMAN	PFDN5	154	Homo sapiens OX=9606	Prefoldin subunit 5 	1:Experimental evidence at protein level	1.0000	0.9990	7	1	7	11	2	11	     0	     0	     0	2C(57.0214)		
sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	PARK7	189	Homo sapiens OX=9606	Protein/nucleic acid deglycase DJ-1 	1:Experimental evidence at protein level	1.0000	0.9990	15	0	15	28	0	28	     0	     0	     0	14C(57.0214), 18C(57.0214), 5C(57.0214), 5M(15.9949)		
sp|Q99536|VAT1_HUMAN	Q99536	VAT1_HUMAN	VAT1	393	Homo sapiens OX=9606	Synaptic vesicle membrane protein VAT-1 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	9	0	9	13	0	13	     0	     0	     0	1C(57.0214), 2C(57.0214), N-term(42.0106)		
sp|Q99538-2|LGMN_HUMAN	Q99538-2	LGMN_HUMAN	LGMN	376	Homo sapiens OX=9606	Isoform 2 of Legumain 		1.0000	0.9949	2	0	2	2	0	2	     0	     0	     0	6C(57.0214)		sp|Q99538-3|LGMN_HUMAN, sp|Q99538|LGMN_HUMAN
sp|Q99541|PLIN2_HUMAN	Q99541	PLIN2_HUMAN	PLIN2	437	Homo sapiens OX=9606	Perilipin-2 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	5	5	5	     0	     0	     0	12C(57.0214)		
sp|Q99543|DNJC2_HUMAN	Q99543	DNJC2_HUMAN	DNAJC2	621	Homo sapiens OX=9606	DnaJ homolog subfamily C member 2 	1:Experimental evidence at protein level	1.0000	0.9988	11	1	11	11	1	11	     0	     0	     0	15C(57.0214), 16C(57.0214)		
sp|Q99547|MPH6_HUMAN	Q99547	MPH6_HUMAN	MPHOSPH6	160	Homo sapiens OX=9606	M-phase phosphoprotein 6 	1:Experimental evidence at protein level	1.0000	0.9981	2	0	2	2	0	2	     0	     0	     0			tr|H3BNT4|H3BNT4_HUMAN, tr|H3BSB3|H3BSB3_HUMAN
sp|Q99567|NUP88_HUMAN	Q99567	NUP88_HUMAN	NUP88	741	Homo sapiens OX=9606	Nuclear pore complex protein Nup88 	1:Experimental evidence at protein level	1.0000	0.9980	3	0	3	3	0	3	     0	     0	     0	5C(57.0214)		
sp|Q99584|S10AD_HUMAN	Q99584	S10AD_HUMAN	S100A13	98	Homo sapiens OX=9606	Protein S100-A13 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	6	6	6	     0	     0	     0			
sp|Q99598|TSNAX_HUMAN	Q99598	TSNAX_HUMAN	TSNAX	290	Homo sapiens OX=9606	Translin-associated protein X 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	6	6	1	6	     0	     0	     0			
sp|Q99614|TTC1_HUMAN	Q99614	TTC1_HUMAN	TTC1	292	Homo sapiens OX=9606	Tetratricopeptide repeat protein 1 	1:Experimental evidence at protein level	1.0000	0.9984	5	3	5	5	3	5	     0	     0	     0	7C(57.0214), 9C(57.0214)		
sp|Q99615|DNJC7_HUMAN	Q99615	DNJC7_HUMAN	DNAJC7	494	Homo sapiens OX=9606	DnaJ homolog subfamily C member 7 	1:Experimental evidence at protein level	1.0000	0.9990	23	0	23	25	0	25	     0	     0	     0	3C(57.0214), 6C(57.0214), 8C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|Q99622|C10_HUMAN	Q99622	C10_HUMAN	C12orf57	126	Homo sapiens OX=9606	Protein C10 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	3	0	3	     0	     0	     0			tr|F5GXW5|F5GXW5_HUMAN
sp|Q99623|PHB2_HUMAN	Q99623	PHB2_HUMAN	PHB2	299	Homo sapiens OX=9606	Prohibitin-2 	1:Experimental evidence at protein level	1.0000	0.9990	16	0	16	22	0	22	     0	     0	     0	13M(15.9949)		tr|J3KPX7|J3KPX7_HUMAN
sp|Q99653|CHP1_HUMAN	Q99653	CHP1_HUMAN	CHP1	195	Homo sapiens OX=9606	Calcineurin B homologous protein 1 	1:Experimental evidence at protein level	1.0000	0.9985	2	1	2	2	1	2	     0	     0	     0			
sp|Q99685|MGLL_HUMAN	Q99685	MGLL_HUMAN	MGLL	303	Homo sapiens OX=9606	Monoglyceride lipase 	1:Experimental evidence at protein level	1.0000	0.9989	3	0	3	3	0	3	     0	     0	     0	15C(57.0214)		tr|A0A0C4DFN3|A0A0C4DFN3_HUMAN, tr|A0A3B3ITT3|A0A3B3ITT3_HUMAN
sp|Q99700-2|ATX2_HUMAN	Q99700-2	ATX2_HUMAN	ATXN2	995	Homo sapiens OX=9606	Isoform 2 of Ataxin-2 		1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0	1C(57.0214)		sp|Q99700-4|ATX2_HUMAN, sp|Q99700-5|ATX2_HUMAN, sp|Q99700|ATX2_HUMAN, tr|A0A2R8Y5A6|A0A2R8Y5A6_HUMAN, tr|A0A2R8Y7P6|A0A2R8Y7P6_HUMAN, tr|A0A2R8YDM9|A0A2R8YDM9_HUMAN, tr|F8VQP2|F8VQP2_HUMAN, tr|F8WB06|F8WB06_HUMAN, tr|H0YH87|H0YH87_HUMAN, tr|V9GY86|V9GY86_HUMAN
sp|Q99714|HCD2_HUMAN	Q99714	HCD2_HUMAN	HSD17B10	261	Homo sapiens OX=9606	3-hydroxyacyl-CoA dehydrogenase type-2 	1:Experimental evidence at protein level	1.0000	0.9990	12	2	12	16	3	16	     0	     0	     0	2C(57.0214), 2M(15.9949), 5C(57.0214), 6C(57.0214)		
sp|Q99729-3|ROAA_HUMAN	Q99729-3	ROAA_HUMAN	HNRNPAB	285	Homo sapiens OX=9606	Isoform 3 of Heterogeneous nuclear ribonucleoprotein A/B 		1.0000	0.9990	13	0	13	20	0	20	     0	     0	     0	11M(15.9949), 7C(57.0214), 9C(57.0214)		
sp|Q99733-2|NP1L4_HUMAN	Q99733-2	NP1L4_HUMAN	NAP1L4	386	Homo sapiens OX=9606	Isoform 2 of Nucleosome assembly protein 1-like 4 		1.0000	0.9990	8	0	8	8	0	8	     0	     0	     0	N-term(42.0106)		sp|Q99733|NP1L4_HUMAN
sp|Q99797|MIPEP_HUMAN	Q99797	MIPEP_HUMAN	MIPEP	713	Homo sapiens OX=9606	Mitochondrial intermediate peptidase 	1:Experimental evidence at protein level	1.0000	0.9936	3	3	3	3	3	3	     0	     0	     0			
sp|Q99798|ACON_HUMAN	Q99798	ACON_HUMAN	ACO2	780	Homo sapiens OX=9606	Aconitate hydratase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	0	9	9	0	9	     0	     0	     0	11C(57.0214), 14C(57.0214), 1C(57.0214), 7C(57.0214)		tr|A2A274|A2A274_HUMAN
sp|Q99816|TS101_HUMAN	Q99816	TS101_HUMAN	TSG101	390	Homo sapiens OX=9606	Tumor susceptibility gene 101 protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	6	0	6	     0	     0	     0			tr|F5H442|F5H442_HUMAN
sp|Q99829|CPNE1_HUMAN	Q99829	CPNE1_HUMAN	CPNE1	537	Homo sapiens OX=9606	Copine-1 	1:Experimental evidence at protein level	1.0000	0.9979	4	0	4	4	0	4	     0	     0	     0			tr|A6PVH9|A6PVH9_HUMAN, tr|B0QZ18|B0QZ18_HUMAN, tr|E7ENH5|E7ENH5_HUMAN, tr|F2Z2V0|F2Z2V0_HUMAN, tr|Q5JX44|Q5JX44_HUMAN, tr|Q5JX58|Q5JX58_HUMAN, tr|Q5JX59|Q5JX59_HUMAN, tr|Q5JX60|Q5JX60_HUMAN
sp|Q99832|TCPH_HUMAN	Q99832	TCPH_HUMAN	CCT7	543	Homo sapiens OX=9606	T-complex protein 1 subunit eta 	1:Experimental evidence at protein level	1.0000	0.9990	21	0	21	27	0	27	     0	     0	     0	19C(57.0214), 1C(57.0214), 2C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|Q99873-2|ANM1_HUMAN	Q99873-2	ANM1_HUMAN	PRMT1	347	Homo sapiens OX=9606	Isoform 2 of Protein arginine N-methyltransferase 1 		1.0000	0.9990	8	0	8	9	0	9	     0	     0	     0	7C(57.0214)		sp|Q99873-3|ANM1_HUMAN, sp|Q99873|ANM1_HUMAN, tr|E9PKG1|E9PKG1_HUMAN
sp|Q99961|SH3G1_HUMAN	Q99961	SH3G1_HUMAN	SH3GL1	368	Homo sapiens OX=9606	Endophilin-A2 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	6	0	6	     0	     0	     0	11C(57.0214)		
sp|Q9BPW8|NIPS1_HUMAN	Q9BPW8	NIPS1_HUMAN	NIPSNAP1	284	Homo sapiens OX=9606	Protein NipSnap homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	1	8	12	2	12	     0	     0	     0	1M(15.9949)		
sp|Q9BPX3|CND3_HUMAN	Q9BPX3	CND3_HUMAN	NCAPG	1015	Homo sapiens OX=9606	Condensin complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9981	5	3	5	5	3	5	     0	     0	     0			
sp|Q9BPX5|ARP5L_HUMAN	Q9BPX5	ARP5L_HUMAN	ARPC5L	153	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 5-like protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
sp|Q9BQ61|TRIR_HUMAN	Q9BQ61	TRIR_HUMAN	TRIR	176	Homo sapiens OX=9606	Telomerase RNA component interacting RNase 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	4	3	4	     0	     0	     0			
sp|Q9BQ67|GRWD1_HUMAN	Q9BQ67	GRWD1_HUMAN	GRWD1	446	Homo sapiens OX=9606	Glutamate-rich WD repeat-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9987	4	0	4	4	0	4	     0	     0	     0	18C(57.0214), 2C(57.0214), 6C(57.0214)		tr|M0QX71|M0QX71_HUMAN
sp|Q9BQ75-2|CMS1_HUMAN	Q9BQ75-2	CMS1_HUMAN	CMSS1	261	Homo sapiens OX=9606	Isoform 2 of Protein CMSS1 		1.0000	0.9988	2	0	2	2	0	2	     0	     0	     0	2C(57.0214)		sp|Q9BQ75|CMS1_HUMAN, tr|C9J384|C9J384_HUMAN
sp|Q9BQA1|MEP50_HUMAN	Q9BQA1	MEP50_HUMAN	WDR77	342	Homo sapiens OX=9606	Methylosome protein 50 	1:Experimental evidence at protein level	1.0000	0.9989	3	0	3	4	0	4	     0	     0	     0	2C(57.0214)		
sp|Q9BQE5|APOL2_HUMAN	Q9BQE5	APOL2_HUMAN	APOL2	337	Homo sapiens OX=9606	Apolipoprotein L2 	1:Experimental evidence at protein level	1.0000	0.9970	2	0	2	2	0	2	     0	     0	     0			tr|J3KQL8|J3KQL8_HUMAN
sp|Q9BQG0-2|MBB1A_HUMAN	Q9BQG0-2	MBB1A_HUMAN	MYBBP1A	1332	Homo sapiens OX=9606	Isoform 2 of Myb-binding protein 1A 		1.0000	0.9988	4	0	4	4	0	4	     0	     0	     0	4C(57.0214), 7C(57.0214)		sp|Q9BQG0|MBB1A_HUMAN, tr|I3L1L3|I3L1L3_HUMAN
sp|Q9BQP7|MGME1_HUMAN	Q9BQP7	MGME1_HUMAN	MGME1	344	Homo sapiens OX=9606	Mitochondrial genome maintenance exonuclease 1 	1:Experimental evidence at protein level	1.0000	0.9972	1	0	1	1	0	1	     0	     0	     0	16C(57.0214)		
sp|Q9BR61|ACBD6_HUMAN	Q9BR61	ACBD6_HUMAN	ACBD6	282	Homo sapiens OX=9606	Acyl-CoA-binding domain-containing protein 6 	1:Experimental evidence at protein level	1.0000	0.9988	5	0	5	5	0	5	     0	     0	     0	7C(57.0214)		tr|A0A2R8Y544|A0A2R8Y544_HUMAN
sp|Q9BR76|COR1B_HUMAN	Q9BR76	COR1B_HUMAN	CORO1B	489	Homo sapiens OX=9606	Coronin-1B 	1:Experimental evidence at protein level	1.0000	0.9990	9	6	9	9	6	9	     0	     0	     0	2C(57.0214), 4C(57.0214), 7C(57.0214)		
