Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q01844|EWS_HUMAN	Q01844	EWS_HUMAN	EWSR1	656	Homo sapiens OX=9606	RNA-binding protein EWS 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	11C(57.0214), 6C(57.0214)		
sp|Q02127|PYRD_HUMAN	Q02127	PYRD_HUMAN	DHODH	395	Homo sapiens OX=9606	Dihydroorotate dehydrogenase (quinone), mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9988	3	3	3	3	3	3	     0	     0	     0			
sp|Q02218|ODO1_HUMAN	Q02218	ODO1_HUMAN	OGDH	1023	Homo sapiens OX=9606	2-oxoglutarate dehydrogenase complex component E1 	1:Experimental evidence at protein level	1.0000	0.9988	11	9	11	12	10	12	     0	     0	     0	21C(57.0214), 6C(57.0214), 8C(57.0214)		
sp|Q02241|KIF23_HUMAN	Q02241	KIF23_HUMAN	KIF23	960	Homo sapiens OX=9606	Kinesin-like protein KIF23 	1:Experimental evidence at protein level	1.0000	0.9989	7	7	7	9	9	9	     0	     0	     0	4M(15.9949)		
sp|Q02252|MMSA_HUMAN	Q02252	MMSA_HUMAN	ALDH6A1	535	Homo sapiens OX=9606	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	4	4	4	     0	     0	     0			
sp|Q02543|RL18A_HUMAN	Q02543	RL18A_HUMAN	RPL18A	176	Homo sapiens OX=9606	60S ribosomal protein L18a 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	24	24	24	     0	     0	     0	11C(57.0214), 14C(57.0214), 1C(57.0214), 8C(57.0214)		
sp|Q02750|MP2K1_HUMAN	Q02750	MP2K1_HUMAN	MAP2K1	393	Homo sapiens OX=9606	Dual specificity mitogen-activated protein kinase kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	4	2	4	     0	     0	     0			
sp|Q02790|FKBP4_HUMAN	Q02790	FKBP4_HUMAN	FKBP4	459	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase FKBP4 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	17	17	17	     0	     0	     0	10C(57.0214), 11C(57.0214), 5C(57.0214), 6C(57.0214), 9C(57.0214)		
sp|Q02809|PLOD1_HUMAN	Q02809	PLOD1_HUMAN	PLOD1	727	Homo sapiens OX=9606	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 	1:Experimental evidence at protein level	1.0000	0.9989	11	11	11	11	11	11	     0	     0	     0	10C(57.0214)		
sp|Q02818|NUCB1_HUMAN	Q02818	NUCB1_HUMAN	NUCB1	461	Homo sapiens OX=9606	Nucleobindin-1 	1:Experimental evidence at protein level	1.0000	0.9990	13	12	13	16	15	16	     0	     0	     0			
sp|Q02878|RL6_HUMAN	Q02878	RL6_HUMAN	RPL6	288	Homo sapiens OX=9606	60S ribosomal protein L6 	1:Experimental evidence at protein level	1.0000	0.9990	19	19	19	31	31	31	     0	     0	     0			
sp|Q02880|TOP2B_HUMAN	Q02880	TOP2B_HUMAN	TOP2B	1626	Homo sapiens OX=9606	DNA topoisomerase 2-beta 	1:Experimental evidence at protein level	1.0000	0.9990	21	13	21	24	15	24	     0	     0	     0	2C(57.0214)		
sp|Q02978|M2OM_HUMAN	Q02978	M2OM_HUMAN	SLC25A11	314	Homo sapiens OX=9606	Mitochondrial 2-oxoglutarate/malate carrier protein 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	11	11	11	     0	     0	     0	N-term(42.0106)		
sp|Q03135|CAV1_HUMAN	Q03135	CAV1_HUMAN	CAV1	178	Homo sapiens OX=9606	Caveolin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	6	4	6	     0	     0	     0			
sp|Q03169|TNAP2_HUMAN	Q03169	TNAP2_HUMAN	TNFAIP2	654	Homo sapiens OX=9606	Tumor necrosis factor alpha-induced protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	7	7	     0	     0	     0	7C(57.0214)		
sp|Q03252|LMNB2_HUMAN	Q03252	LMNB2_HUMAN	LMNB2	620	Homo sapiens OX=9606	Lamin-B2 	1:Experimental evidence at protein level	1.0000	0.9990	17	17	17	18	18	18	     0	     0	     0	1C(57.0214)		
sp|Q03405|UPAR_HUMAN	Q03405	UPAR_HUMAN	PLAUR	335	Homo sapiens OX=9606	Urokinase plasminogen activator surface receptor 	1:Experimental evidence at protein level	1.0000	0.9973	2	2	2	2	2	2	     0	     0	     0	14C(57.0214), 4C(57.0214), 7C(57.0214), 9C(57.0214)		
sp|Q03518|TAP1_HUMAN	Q03518	TAP1_HUMAN	TAP1	748	Homo sapiens OX=9606	Antigen peptide transporter 1 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	2	2	2	     0	     0	     0			
sp|Q03701|CEBPZ_HUMAN	Q03701	CEBPZ_HUMAN	CEBPZ	1054	Homo sapiens OX=9606	CCAAT/enhancer-binding protein zeta 	1:Experimental evidence at protein level	1.0000	0.9982	3	3	3	3	3	3	     0	     0	     0			
sp|Q04446|GLGB_HUMAN	Q04446	GLGB_HUMAN	GBE1	702	Homo sapiens OX=9606	1,4-alpha-glucan-branching enzyme 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0			
sp|Q04637|IF4G1_HUMAN	Q04637	IF4G1_HUMAN	EIF4G1	1599	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4 gamma 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	6	10	11	7	11	     0	     0	     0	10C(57.0214)		
sp|Q04760|LGUL_HUMAN	Q04760	LGUL_HUMAN	GLO1	184	Homo sapiens OX=9606	Lactoylglutathione lyase 	1:Experimental evidence at protein level	1.0000	0.9979	8	8	8	11	11	11	     0	     0	     0	16C(57.0214), 1C(57.0214)		
sp|Q04837|SSBP_HUMAN	Q04837	SSBP_HUMAN	SSBP1	148	Homo sapiens OX=9606	Single-stranded DNA-binding protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	11	11	11	     0	     0	     0			
sp|Q04917|1433F_HUMAN	Q04917	1433F_HUMAN	YWHAH	246	Homo sapiens OX=9606	14-3-3 protein eta 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	9	9	9	     0	     0	     0	2C(57.0214), N-term(42.0106)		
sp|Q04941|PLP2_HUMAN	Q04941	PLP2_HUMAN	PLP2	152	Homo sapiens OX=9606	Proteolipid protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	10C(57.0214), 6C(57.0214)		
sp|Q05048|CSTF1_HUMAN	Q05048	CSTF1_HUMAN	CSTF1	431	Homo sapiens OX=9606	Cleavage stimulation factor subunit 1 	1:Experimental evidence at protein level	1.0000	0.9945	2	2	2	2	2	2	     0	     0	     0			
sp|Q05193|DYN1_HUMAN	Q05193	DYN1_HUMAN	DNM1	864	Homo sapiens OX=9606	Dynamin-1 	1:Experimental evidence at protein level	1.0000	0.9990	12	6	12	16	9	16	     0	     0	     0			
sp|Q05209|PTN12_HUMAN	Q05209	PTN12_HUMAN	PTPN12	780	Homo sapiens OX=9606	Tyrosine-protein phosphatase non-receptor type 12 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	2	2	2	     0	     0	     0			
sp|Q05519|SRS11_HUMAN	Q05519	SRS11_HUMAN	SRSF11	484	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 11 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
sp|Q05639|EF1A2_HUMAN	Q05639	EF1A2_HUMAN	EEF1A2	463	Homo sapiens OX=9606	Elongation factor 1-alpha 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	16C(57.0214)		
sp|Q06124|PTN11_HUMAN	Q06124	PTN11_HUMAN	PTPN11	593	Homo sapiens OX=9606	Tyrosine-protein phosphatase non-receptor type 11 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q06203|PUR1_HUMAN	Q06203	PUR1_HUMAN	PPAT	517	Homo sapiens OX=9606	Amidophosphoribosyltransferase 	1:Experimental evidence at protein level	1.0000	0.9985	3	3	3	4	4	4	     0	     0	     0			
sp|Q06210|GFPT1_HUMAN	Q06210	GFPT1_HUMAN	GFPT1	699	Homo sapiens OX=9606	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 	1:Experimental evidence at protein level	1.0000	0.9990	16	13	16	18	15	18	     0	     0	     0	1C(57.0214), 22C(57.0214), 4C(57.0214), 6C(57.0214), 7C(57.0214)		
sp|Q06323|PSME1_HUMAN	Q06323	PSME1_HUMAN	PSME1	249	Homo sapiens OX=9606	Proteasome activator complex subunit 1 	1:Experimental evidence at protein level	1.0000	0.9989	7	7	7	8	8	8	     0	     0	     0	9C(57.0214)		
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	Homo sapiens	Peroxiredoxin-1 	1:Experimental evidence at protein level	1.0000	0.9990	19	15	19	55	45	55	     0	     0	     0	15C(57.0214), 3C(57.0214), 5C(57.0214), 5M(15.9949)		
sp|Q07020|RL18_HUMAN	Q07020	RL18_HUMAN	RPL18	188	Homo sapiens OX=9606	60S ribosomal protein L18 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	23	23	23	     0	     0	     0	2C(57.0214), 4C(57.0214)		
sp|Q07021|C1QBP_HUMAN	Q07021	C1QBP_HUMAN	C1QBP	282	Homo sapiens OX=9606	Complement component 1 Q subcomponent-binding protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	13	13	13	     0	     0	     0	6C(57.0214)		
sp|Q07065|CKAP4_HUMAN	Q07065	CKAP4_HUMAN	CKAP4	602	Homo sapiens OX=9606	Cytoskeleton-associated protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	28	28	28	46	46	46	     0	     0	     0	22C(57.0214)		
sp|Q07157|ZO1_HUMAN	Q07157	ZO1_HUMAN	TJP1	1748	Homo sapiens OX=9606	Tight junction protein ZO-1 	1:Experimental evidence at protein level	1.0000	0.9987	6	5	6	7	6	7	     0	     0	     0			
sp|Q07666|KHDR1_HUMAN	Q07666	KHDR1_HUMAN	KHDRBS1	443	Homo sapiens OX=9606	KH domain-containing, RNA-binding, signal transduction-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	3	2	3	     0	     0	     0			
sp|Q07812|BAX_HUMAN	Q07812	BAX_HUMAN	BAX	192	Homo sapiens OX=9606	Apoptosis regulator BAX 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0			
sp|Q07817|B2CL1_HUMAN	Q07817	B2CL1_HUMAN	BCL2L1	233	Homo sapiens OX=9606	Bcl-2-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9986	3	3	3	3	3	3	     0	     0	     0			
sp|Q07955|SRSF1_HUMAN	Q07955	SRSF1_HUMAN	SRSF1	248	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	12	11	12	25	24	25	     0	     0	     0	6C(57.0214)		
sp|Q07960|RHG01_HUMAN	Q07960	RHG01_HUMAN	ARHGAP1	439	Homo sapiens OX=9606	Rho GTPase-activating protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0			
sp|Q08170|SRSF4_HUMAN	Q08170	SRSF4_HUMAN	SRSF4	494	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 4 	1:Experimental evidence at protein level	1.0000	0.9986	1	1	1	1	1	1	     0	     0	     0			
sp|Q08209|PP2BA_HUMAN	Q08209	PP2BA_HUMAN	PPP3CA	521	Homo sapiens OX=9606	Protein phosphatase 3 catalytic subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9989	3	2	3	3	2	3	     0	     0	     0			
sp|Q08211|DHX9_HUMAN	Q08211	DHX9_HUMAN	DHX9	1270	Homo sapiens OX=9606	ATP-dependent RNA helicase A 	1:Experimental evidence at protein level	1.0000	0.9990	31	31	31	35	35	35	     0	     0	     0	10C(57.0214), 2C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214), 7C(57.0214)		
sp|Q08257|QOR_HUMAN	Q08257	QOR_HUMAN	CRYZ	329	Homo sapiens OX=9606	Quinone oxidoreductase 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	16	16	16	     0	     0	     0	19C(57.0214), 4C(57.0214), 7C(57.0214)		
sp|Q08379|GOGA2_HUMAN	Q08379	GOGA2_HUMAN	GOLGA2	1002	Homo sapiens OX=9606	Golgin subfamily A member 2 	1:Experimental evidence at protein level	1.0000	0.9963	4	4	4	4	4	4	     0	     0	     0			
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	Homo sapiens OX=9606	Galectin-3-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0			
sp|Q08426|ECHP_HUMAN	Q08426	ECHP_HUMAN	EHHADH	723	Homo sapiens OX=9606	Peroxisomal bifunctional enzyme 	1:Experimental evidence at protein level	1.0000	0.9977	3	3	3	4	4	4	     0	     0	     0			
sp|Q08431|MFGM_HUMAN	Q08431	MFGM_HUMAN	MFGE8	387	Homo sapiens OX=9606	Lactadherin 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	5	5	5	     0	     0	     0			
sp|Q08945|SSRP1_HUMAN	Q08945	SSRP1_HUMAN	SSRP1	709	Homo sapiens OX=9606	FACT complex subunit SSRP1 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	20	20	20	     0	     0	     0	12C(57.0214), 15C(57.0214), 16C(57.0214), 18C(57.0214), 19C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|Q08J23|NSUN2_HUMAN	Q08J23	NSUN2_HUMAN	NSUN2	767	Homo sapiens OX=9606	RNA cytosine C(5)-methyltransferase NSUN2 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	12	12	12	     0	     0	     0	13C(57.0214), 18C(57.0214), 1C(57.0214), 3C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|Q09028|RBBP4_HUMAN	Q09028	RBBP4_HUMAN	RBBP4	425	Homo sapiens OX=9606	Histone-binding protein RBBP4 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0	24C(57.0214), N-term(42.0106)		
sp|Q09161|NCBP1_HUMAN	Q09161	NCBP1_HUMAN	NCBP1	790	Homo sapiens OX=9606	Nuclear cap-binding protein subunit 1 	1:Experimental evidence at protein level	1.0000	0.9953	2	2	2	2	2	2	     0	     0	     0	8C(57.0214)		
sp|Q09666|AHNK_HUMAN	Q09666	AHNK_HUMAN	AHNAK	5890	Homo sapiens OX=9606	Neuroblast differentiation-associated protein AHNAK 	1:Experimental evidence at protein level	1.0000	0.9990	55	55	55	62	62	62	     0	     0	     0	15C(57.0214)		
sp|Q10471|GALT2_HUMAN	Q10471	GALT2_HUMAN	GALNT2	571	Homo sapiens OX=9606	Polypeptide N-acetylgalactosaminyltransferase 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0	13C(57.0214), 4C(57.0214)		
sp|Q10472|GALT1_HUMAN	Q10472	GALT1_HUMAN	GALNT1	559	Homo sapiens OX=9606	Polypeptide N-acetylgalactosaminyltransferase 1 	1:Experimental evidence at protein level	1.0000	0.9952	3	2	3	3	2	3	     0	     0	     0			
sp|Q10570|CPSF1_HUMAN	Q10570	CPSF1_HUMAN	CPSF1	1443	Homo sapiens OX=9606	Cleavage and polyadenylation specificity factor subunit 1 	1:Experimental evidence at protein level	1.0000	0.9960	4	4	4	4	4	4	     0	     0	     0			
sp|Q10588|BST1_HUMAN	Q10588	BST1_HUMAN	BST1	318	Homo sapiens OX=9606	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 	1:Experimental evidence at protein level	1.0000	0.9947	2	2	2	2	2	2	     0	     0	     0			
sp|Q10713|MPPA_HUMAN	Q10713	MPPA_HUMAN	PMPCA	525	Homo sapiens OX=9606	Mitochondrial-processing peptidase subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9978	4	4	4	4	4	4	     0	     0	     0	2C(57.0214)		
sp|Q12765|SCRN1_HUMAN	Q12765	SCRN1_HUMAN	SCRN1	414	Homo sapiens OX=9606	Secernin-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	4C(57.0214)		
sp|Q12769|NU160_HUMAN	Q12769	NU160_HUMAN	NUP160	1436	Homo sapiens OX=9606	Nuclear pore complex protein Nup160 	1:Experimental evidence at protein level	1.0000	0.9983	4	4	4	6	6	6	     0	     0	     0			
sp|Q12788|TBL3_HUMAN	Q12788	TBL3_HUMAN	TBL3	808	Homo sapiens OX=9606	Transducin beta-like protein 3 	1:Experimental evidence at protein level	1.0000	0.9989	6	6	6	6	6	6	     0	     0	     0	24C(57.0214)		
sp|Q12789|TF3C1_HUMAN	Q12789	TF3C1_HUMAN	GTF3C1	2109	Homo sapiens OX=9606	General transcription factor 3C polypeptide 1 	1:Experimental evidence at protein level	1.0000	0.9978	3	3	3	3	3	3	     0	     0	     0	2C(57.0214)		
sp|Q12792|TWF1_HUMAN	Q12792	TWF1_HUMAN	TWF1	350	Homo sapiens OX=9606	Twinfilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	N-term(42.0106)		
sp|Q12797|ASPH_HUMAN	Q12797	ASPH_HUMAN	ASPH	758	Homo sapiens OX=9606	Aspartyl/asparaginyl beta-hydroxylase 	1:Experimental evidence at protein level	1.0000	0.9990	18	18	18	27	27	27	     0	     0	     0	14C(57.0214), 2C(57.0214)		
sp|Q12849|GRSF1_HUMAN	Q12849	GRSF1_HUMAN	GRSF1	480	Homo sapiens OX=9606	G-rich sequence factor 1 	1:Experimental evidence at protein level	1.0000	0.9989	4	4	4	4	4	4	     0	     0	     0	9C(57.0214)		
sp|Q12860|CNTN1_HUMAN	Q12860	CNTN1_HUMAN	CNTN1	1018	Homo sapiens OX=9606	Contactin-1 	1:Experimental evidence at protein level	1.0000	0.9982	5	5	5	7	7	7	     0	     0	     0	8C(57.0214)		
sp|Q12873|CHD3_HUMAN	Q12873	CHD3_HUMAN	CHD3	2000	Homo sapiens OX=9606	Chromodomain-helicase-DNA-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	2	2	2	     0	     0	     0			
sp|Q12874|SF3A3_HUMAN	Q12874	SF3A3_HUMAN	SF3A3	501	Homo sapiens OX=9606	Splicing factor 3A subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
sp|Q12904|AIMP1_HUMAN	Q12904	AIMP1_HUMAN	AIMP1	312	Homo sapiens OX=9606	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	10	10	10	     0	     0	     0	3C(57.0214)		
sp|Q12905|ILF2_HUMAN	Q12905	ILF2_HUMAN	ILF2	390	Homo sapiens OX=9606	Interleukin enhancer-binding factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	12	12	12	     0	     0	     0			
sp|Q12906|ILF3_HUMAN	Q12906	ILF3_HUMAN	ILF3	894	Homo sapiens OX=9606	Interleukin enhancer-binding factor 3 	1:Experimental evidence at protein level	1.0000	0.9990	17	16	17	24	23	24	     0	     0	     0	1C(57.0214), 8C(57.0214)		
sp|Q12907|LMAN2_HUMAN	Q12907	LMAN2_HUMAN	LMAN2	356	Homo sapiens OX=9606	Vesicular integral-membrane protein VIP36 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0			
sp|Q12913|PTPRJ_HUMAN	Q12913	PTPRJ_HUMAN	PTPRJ	1337	Homo sapiens OX=9606	Receptor-type tyrosine-protein phosphatase eta 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
sp|Q12931|TRAP1_HUMAN	Q12931	TRAP1_HUMAN	TRAP1	704	Homo sapiens OX=9606	Heat shock protein 75 kDa, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	19	19	19	22	22	22	     0	     0	     0	3C(57.0214), 6C(57.0214)		
sp|Q12965|MYO1E_HUMAN	Q12965	MYO1E_HUMAN	MYO1E	1108	Homo sapiens OX=9606	Unconventional myosin-Ie 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	15	15	15	     0	     0	     0	1C(57.0214), 9C(57.0214)		
sp|Q12979|ABR_HUMAN	Q12979	ABR_HUMAN	ABR	859	Homo sapiens OX=9606	Active breakpoint cluster region-related protein 	1:Experimental evidence at protein level	1.0000	0.9988	4	3	4	4	3	4	     0	     0	     0			
sp|Q13011|ECH1_HUMAN	Q13011	ECH1_HUMAN	ECH1	328	Homo sapiens OX=9606	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	23	23	23	     0	     0	     0	1M(15.9949), 2C(57.0214), 5C(57.0214)		
sp|Q13045|FLII_HUMAN	Q13045	FLII_HUMAN	FLII	1269	Homo sapiens OX=9606	Protein flightless-1 homolog 	1:Experimental evidence at protein level	1.0000	0.9989	6	6	6	6	6	6	     0	     0	     0	11C(57.0214)		
sp|Q13057|COASY_HUMAN	Q13057	COASY_HUMAN	COASY	564	Homo sapiens OX=9606	Bifunctional coenzyme A synthase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0	5C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|Q13084|RM28_HUMAN	Q13084	RM28_HUMAN	MRPL28	256	Homo sapiens OX=9606	39S ribosomal protein L28, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|Q13085|ACACA_HUMAN	Q13085	ACACA_HUMAN	ACACA	2346	Homo sapiens OX=9606	Acetyl-CoA carboxylase 1 	1:Experimental evidence at protein level	1.0000	0.9989	13	10	13	14	10	14	     0	     0	     0			
sp|Q13098|CSN1_HUMAN	Q13098	CSN1_HUMAN	GPS1	491	Homo sapiens OX=9606	COP9 signalosome complex subunit 1 	1:Experimental evidence at protein level	1.0000	0.9987	5	5	5	5	5	5	     0	     0	     0			
sp|Q13131|AAPK1_HUMAN	Q13131	AAPK1_HUMAN	PRKAA1	559	Homo sapiens OX=9606	5'-AMP-activated protein kinase catalytic subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	3	2	3	     0	     0	     0	3C(57.0214)		
sp|Q13148|TADBP_HUMAN	Q13148	TADBP_HUMAN	TARDBP	414	Homo sapiens OX=9606	TAR DNA-binding protein 43 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0			
sp|Q13151|ROA0_HUMAN	Q13151	ROA0_HUMAN	HNRNPA0	305	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein A0 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0			
sp|Q13155|AIMP2_HUMAN	Q13155	AIMP2_HUMAN	AIMP2	320	Homo sapiens OX=9606	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 	1:Experimental evidence at protein level	1.0000	0.9986	2	2	2	2	2	2	     0	     0	     0	7C(57.0214)		
sp|Q13162|PRDX4_HUMAN	Q13162	PRDX4_HUMAN	PRDX4	271	Homo sapiens OX=9606	Peroxiredoxin-4 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	13	13	13	     0	     0	     0	15C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|Q13177|PAK2_HUMAN	Q13177	PAK2_HUMAN	PAK2	524	Homo sapiens OX=9606	Serine/threonine-protein kinase PAK 2 	1:Experimental evidence at protein level	1.0000	0.9986	4	3	4	4	3	4	     0	     0	     0			
sp|Q13185|CBX3_HUMAN	Q13185	CBX3_HUMAN	CBX3	183	Homo sapiens OX=9606	Chromobox protein homolog 3 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	7	5	7	     0	     0	     0	12M(15.9949), 6C(57.0214)		
sp|Q13200|PSMD2_HUMAN	Q13200	PSMD2_HUMAN	PSMD2	908	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	24	24	24	29	29	29	     0	     0	     0	1C(57.0214), 7C(57.0214), 8C(57.0214)		
sp|Q13242|SRSF9_HUMAN	Q13242	SRSF9_HUMAN	SRSF9	221	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 9 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0	N-term(42.0106)		
sp|Q13247|SRSF6_HUMAN	Q13247	SRSF6_HUMAN	SRSF6	344	Homo sapiens OX=9606	Serine/arginine-rich splicing factor 6 	1:Experimental evidence at protein level	1.0000	0.9990	10	7	10	13	9	13	     0	     0	     0	1C(57.0214)		
sp|Q13263|TIF1B_HUMAN	Q13263	TIF1B_HUMAN	TRIM28	835	Homo sapiens OX=9606	Transcription intermediary factor 1-beta 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	16	16	16	     0	     0	     0	2C(57.0214), N-term(42.0106)		
sp|Q13283|G3BP1_HUMAN	Q13283	G3BP1_HUMAN	G3BP1	466	Homo sapiens OX=9606	Ras GTPase-activating protein-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	9	10	12	11	12	     0	     0	     0	9C(57.0214)		
sp|Q13310|PABP4_HUMAN	Q13310	PABP4_HUMAN	PABPC4	644	Homo sapiens OX=9606	Polyadenylate-binding protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	7	6	7	     0	     0	     0			
sp|Q13347|EIF3I_HUMAN	Q13347	EIF3I_HUMAN	EIF3I	325	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit I 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	10	10	10	     0	     0	     0	4C(57.0214)		
sp|Q13363|CTBP1_HUMAN	Q13363	CTBP1_HUMAN	CTBP1	440	Homo sapiens OX=9606	C-terminal-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	4	3	4	     0	     0	     0	2C(57.0214), 8C(57.0214)		
sp|Q13404|UB2V1_HUMAN	Q13404	UB2V1_HUMAN	UBE2V1	147	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 variant 1 	1:Experimental evidence at protein level	1.0000	0.9989	3	1	3	4	1	4	     0	     0	     0			
sp|Q13405|RM49_HUMAN	Q13405	RM49_HUMAN	MRPL49	166	Homo sapiens OX=9606	39S ribosomal protein L49, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|Q13409|DC1I2_HUMAN	Q13409	DC1I2_HUMAN	DYNC1I2	638	Homo sapiens OX=9606	Cytoplasmic dynein 1 intermediate chain 2 	1:Experimental evidence at protein level	1.0000	0.9988	5	5	5	5	5	5	     0	     0	     0	9C(57.0214), N-term(42.0106)		
